k,task,size_class,parent_iso_key,typed_motif,n_topo_in_size,n_topo_with_motif_in_size,partial_r,presence_rate_top_01,presence_designs_top_01,presence_rate_top_05,presence_designs_top_05,presence_rate_top_10,presence_designs_top_10,presence_rate_top_25,presence_designs_top_25,presence_rate_bot_25,presence_designs_bot_25,presence_rate_bot_10,presence_designs_bot_10,presence_rate_bot_05,presence_designs_bot_05,presence_rate_bot_01,presence_designs_bot_01
4,toxicity,7,0000000110001000,"NOR-mid(0,1)/NOR-mid(1,1)/NOR-out(2,0)/NOT-in(0,1)|edges=0010001000000100",82,6,-0.13973260972426538,0.06199890243902439,508391,0.06745266511733318,2765559,0.06952610095249273,5701140,0.07169614006446556,14697709,0.07492831146411404,15360304,0.07394814453785013,6063748,0.07328014634146342,3004486,0.07172195121951219,588120
4,toxicity,7,0000000110001000,"NOR-mid(1,1)/NOR-out(2,0)/NOT-in(0,1)/NOT-mid(0,1)|edges=0100000010000100",82,3,0.2124933655185958,0.06351073170731707,520788,0.0549574931665847,2253257,0.051290234209279716,4205799,0.04569500398643895,9367476,0.028277019236321765,5796789,0.023486511622280205,1925894,0.020745219512195122,850554,0.016528048780487806,135530
4,toxicity,7,0000000110001010,"NOR-in(0,1)/NOR-in(1,1)/NOR-in(1,2)/NOR-in(2,0)|edges=0010000101010000",82,5,0.03783409242412533,0.037296097560975607,305828,0.04645734599583863,1904751,0.050276246354938846,4122652,0.05471189161537773,11215938,0.06588973106449043,13507395,0.06713666909422758,5505207,0.06803875609756098,2789589,0.06895390243902438,565422
4,toxicity,7,0000000110001010,"NOR-in(0,1)/NOR-in(1,1)/NOR-in(1,2)/NOR-mid(2,0)|edges=0010000101010000",82,4,0.04588431963756552,0.03206024390243902,262894,0.03836136959623118,1572816,0.04112153859129457,3371966,0.04449331132695978,9121129,0.052824740948051306,10829072,0.05340129138045631,4378906,0.0530710487804878,2175913,0.05111731707317073,419162
4,toxicity,7,0000000110001010,"NOR-in(0,1)/NOR-in(1,1)/NOR-in(1,2)/NOR-out(2,0)|edges=0010000101010000",82,1,0.02554106473593585,0.007191219512195122,58968,0.009434927749749049,386832,0.010283122452835242,843216,0.011391590021627512,2335276,0.01258634134062106,2580200,0.012108353363210894,992885,0.011593756097560975,475344,0.009946097560975609,81558
4,toxicity,7,0000000110001010,"NOR-in(0,1)/NOR-in(1,1)/NOR-mid(2,0)/NOT-in(1,2)|edges=0001001000000110",82,1,0.1178034554744207,0.03511219512195122,287920,0.02559741713145533,1049494,0.0219339035089709,1798580,0.017318297223057614,3550251,0.007749863339025723,1588722,0.005824743760372103,477629,0.0047175365853658535,193419,0.003184878048780488,26116
4,toxicity,7,0000000110001010,"NOR-in(0,1)/NOR-in(1,2)/NOR-mid(1,1)/NOR-out(2,0)|edges=0100001100010000",82,7,0.02892243152464345,0.07937048780487804,650838,0.0801130078159032,3284633,0.08102366248895915,6643940,0.0824563886349973,16903560,0.08956620400423215,18361072,0.09063357096015681,7431953,0.09068982926829268,3718283,0.09100292682926829,746224
4,toxicity,7,0000000110001010,"NOR-in(0,1)/NOR-mid(2,0)/NOT-in(1,1)/NOT-in(1,2)|edges=0001000001000110",82,1,0.08495160780600788,0.020243658536585364,165998,0.01836327008422147,752894,0.01734272035818148,1422103,0.015668472865005407,3212037,0.00881183406037235,1806426,0.00655559740108299,537559,0.005314536585365854,217896,0.0030503658536585364,25013
4,toxicity,7,0000000110001010,"NOR-in(1,1)/NOR-in(1,2)/NOR-in(2,0)/NOT-in(0,1)|edges=0010101000000100",82,2,0.04900921759743818,0.020923048780487806,171569,0.023130075427324433,948333,0.023502488951340925,1927204,0.023702970269210335,4859109,0.024797736343436717,5083536,0.02529156035874243,2073908,0.02641958536585366,1083203,0.029277439024390246,240075
4,toxicity,7,0000000110001010,"NOR-in(1,1)/NOR-in(1,2)/NOR-mid(2,0)/NOT-in(0,1)|edges=0010101000000100",82,3,-0.0412532019377894,0.02972451219512195,243741,0.03338222276899734,1368671,0.034182391911336193,2802956,0.03487602858778481,7149586,0.0382720386510045,7845768,0.03915991367902649,3211113,0.0392,1607200,0.03915634146341464,321082
4,toxicity,7,0000000110001010,"NOR-in(1,1)/NOR-mid(2,0)/NOT-in(0,1)/NOT-in(1,2)|edges=0100000000011100",82,1,0.060399579851984,0.01818939024390244,149153,0.017865952962531996,732504,0.01727772035501075,1416773,0.01582810700823206,3244762,0.007996975531736825,1639380,0.006344451064769486,520245,0.005574390243902439,228550,0.004823170731707317,39550
4,toxicity,7,0000000110001010,"NOR-in(1,2)/NOR-mid(1,1)/NOR-out(2,0)/NOT-in(0,1)|edges=0110001000001000",82,2,0.018191925093638654,0.01924451219512195,157805,0.021962441167067432,900460,0.02265348890992629,1857586,0.02340445320186433,4797913,0.025462911946703297,5219897,0.025051621340204357,2054233,0.02405209756097561,986136,0.021646829268292683,177504
4,toxicity,7,0000000110001010,"NOR-in(1,2)/NOR-out(2,0)/NOT-in(0,1)/NOT-mid(1,1)|edges=0101000010000100",82,1,0.2040424290507555,0.05752390243902439,471696,0.0354714180947725,1454328,0.02825809893941946,2317164,0.019889838636295832,4077417,0.005796082870282118,1188197,0.0036579267400505674,299950,0.002708219512195122,111037,0.0012529268292682926,10274
4,toxicity,7,0000000110001010,"NOR-mid(1,1)/NOR-out(2,0)/NOT-in(0,1)/NOT-in(1,2)|edges=0100000000011100",82,1,-0.011876704452733743,0.02050768292682927,168163,0.01791575784543979,734546,0.0167525374025628,1373708,0.015152346045807882,3106231,0.008509877965757287,1744525,0.006512268133847119,534006,0.005572756097560976,228483,0.0036934146341463417,30286
4,toxicity,7,0000000110011000,"NOR-in(0,1)/NOR-in(0,2)/NOR-in(2,0)/NOR-in(2,1)|edges=0001001100000010",82,2,0.07400394853214667,0.012065365853658536,98936,0.016434684530213125,673822,0.018565208222693082,1522347,0.02110231666141821,4325975,0.027537292414270317,5645145,0.028163889556978305,2309439,0.028252560975609756,1158355,0.027807073170731708,228018
4,toxicity,7,0000000110011000,"NOR-in(0,1)/NOR-in(0,2)/NOR-in(2,1)/NOR-mid(2,0)|edges=0010001100010000",82,1,-0.04576808525584082,0.009068658536585367,74363,0.010629562012640197,435812,0.011221207864449164,920139,0.01176931196547684,2412709,0.012234473051370995,2508067,0.011593524107475021,950669,0.011129536585365854,456311,0.009758658536585366,80021
4,toxicity,7,0000000110011000,"NOR-in(0,1)/NOR-in(0,2)/NOR-mid(2,1)/NOR-out(2,0)|edges=0010001100010000",82,1,-0.007986667496509404,0.011014390243902439,90318,0.012102025570929324,496183,0.01211865912773947,993730,0.012110824153935138,2482719,0.012321351099303891,2525877,0.011879414344404529,974112,0.011122756097560976,456033,0.009651341463414634,79141
4,toxicity,7,0000000110011000,"NOR-in(0,1)/NOR-in(2,1)/NOR-mid(2,0)/NOT-in(0,2)|edges=0100001000000110",82,1,0.060399579851984,0.01818939024390244,149153,0.017865952962531996,732504,0.01727772035501075,1416773,0.01582810700823206,3244762,0.007996975531736825,1639380,0.006344451064769486,520245,0.005574390243902439,228550,0.004823170731707317,39550
4,toxicity,7,0000000110011000,"NOR-in(0,2)/NOR-in(2,1)/NOR-mid(2,0)/NOT-in(0,1)|edges=0110001000000100",82,2,-0.00963164608785259,0.019994878048780487,163958,0.021926685066018057,898994,0.022556330368601482,1849619,0.023390994665541568,4795154,0.02528744853378099,5183927,0.025237401823478004,2069467,0.02481848780487805,1017558,0.023310243902439024,191144
4,toxicity,7,0000000110011000,"NOR-in(0,2)/NOR-in(2,1)/NOR-out(2,0)/NOT-in(0,1)|edges=0110001000000100",82,1,0.02554106473593585,0.007191219512195122,58968,0.009434927749749049,386832,0.010283122452835242,843216,0.011391590021627512,2335276,0.01258634134062106,2580200,0.012108353363210894,992885,0.011593756097560975,475344,0.009946097560975609,81558
4,toxicity,7,0000000110011000,"NOR-in(0,2)/NOR-mid(2,1)/NOR-out(2,0)/NOT-in(0,1)|edges=0110001000000100",82,3,0.06634030495610181,0.05123719512195122,420145,0.04561668737723779,1870284,0.04378419725776572,3590304,0.041039038223628525,8413003,0.03295813626382306,6756418,0.03040747486811037,2493413,0.02853651219512195,1169997,0.023998170731707315,196785
4,toxicity,7,0000000111001000,"NOR-in(0,2)/NOR-in(1,1)/NOR-in(1,1)/NOR-in(2,0)|edges=0101001000010000",82,1,0.04445123173295338,0.013514878048780488,110822,0.014288757491586097,585839,0.01407512263781086,1154160,0.013491765590404574,2765812,0.010781809650909174,2210271,0.009772524151889655,801347,0.00891580487804878,365548,0.007513292682926829,61609
4,toxicity,7,0000000111001000,"NOR-in(0,2)/NOR-in(1,1)/NOR-in(1,1)/NOR-mid(2,0)|edges=0101001000010000",82,5,0.08322764407131977,0.05049609756097561,414068,0.057349103156010064,2351313,0.059368039481367776,4868179,0.06131165246221166,12568889,0.05828034089482594,11947470,0.054312486480183254,4453624,0.051708951219512196,2120067,0.04392951219512195,360222
4,toxicity,7,0000000111001000,"NOR-in(0,2)/NOR-in(1,1)/NOR-in(2,0)/NOT-in(1,1)|edges=0110000100000010",82,1,0.15373922140642823,0.01577878048780488,129386,0.01484568437518872,608673,0.014659683641935787,1202094,0.014238004600234057,2918791,0.010419629166637764,2136024,0.009022024170194532,739806,0.00782119512195122,320669,0.005079024390243903,41648
4,toxicity,7,0000000111001000,"NOR-in(0,2)/NOR-in(1,1)/NOR-mid(1,1)/NOR-out(2,0)|edges=0101001000010000",82,6,0.1916189155914068,0.10461926829268292,857878,0.09929522919953455,4071104,0.0960746632231543,7878122,0.089577403130197,18363368,0.05469153117374116,11211764,0.04317905992246195,3540683,0.03650470731707317,1496693,0.02472670731707317,202759
4,toxicity,7,0000000111001000,"NOR-in(1,1)/NOR-in(1,1)/NOR-in(2,0)/NOT-in(0,2)|edges=0100001000001010",82,1,0.03364199732482657,0.008230121951219513,67487,0.009860415596138107,404277,0.010534829782186818,863856,0.01129362904792919,2315194,0.013141560847399406,2694020,0.013172206995799829,1080121,0.012929341463414634,530103,0.011995487804878049,98363
4,toxicity,7,0000000111001000,"NOR-in(1,1)/NOR-in(1,1)/NOR-mid(2,0)/NOT-in(0,2)|edges=0010100000000110",82,1,0.16068306096909757,0.030006951219512194,246057,0.023327343739253048,956421,0.02072530588903931,1699475,0.017168370396714722,3519516,0.00819445845663943,1679864,0.006230219360238552,510878,0.005123341463414634,210057,0.0031868292682926827,26132
4,toxicity,7,0000000111001000,"NOR-in(1,1)/NOR-in(1,1)/NOR-mid(2,0)/NOT-in(0,2)|edges=0100001000001010",82,1,0.09740165402055294,0.018952560975609756,155411,0.01796514809416079,736571,0.017324830113406346,1420636,0.016023307004423278,3284778,0.007873024313433908,1613970,0.005669438886111247,464894,0.004554243902439024,186724,0.0027014634146341463,22152
4,toxicity,7,0000000111001000,"NOR-in(1,1)/NOR-in(2,0)/NOT-in(0,2)/NOT-in(1,1)|edges=0001000011000100",82,1,0.0024303792975167255,0.009036951219512195,74103,0.00991575706495191,406546,0.010484293194355766,859712,0.011217492464048927,2299586,0.012638751096207306,2590944,0.013192463092866754,1081782,0.013740243902439024,563350,0.014291463414634146,117190
4,toxicity,7,0000000111011000,"NOR-in(0,3)/NOR-in(1,1)/NOR-in(2,1)/NOR-mid(2,0)|edges=0111001000010000",82,1,0.03061700475186003,0.006104146341463414,50054,0.008315561786884076,340938,0.009417939483801926,772271,0.01055128272095058,2163013,0.013980668156286164,2866037,0.014613060619193643,1198271,0.015123414634146341,620060,0.015918048780487803,130528
4,toxicity,7,0000001110001000,"NOR-in(0,2)/NOR-in(1,1)/NOR-in(1,1)/NOR-in(2,0)|edges=0110000100010000",82,6,0.05078794133516017,0.035229146341463416,288879,0.0486005169366358,1992621,0.05475039291465331,4489532,0.06280357926236918,12874734,0.0837483016219678,17168402,0.08728627835887126,7157475,0.08884348780487805,3642583,0.0918398780487805,753087
4,toxicity,7,0000001110001000,"NOR-in(0,2)/NOR-in(1,1)/NOR-in(1,1)/NOR-mid(2,0)|edges=0110000100010000",82,6,0.18561620357590655,0.042178414634146344,345863,0.05253161488113316,2153796,0.05754239305084844,4718476,0.06431299386706353,13184164,0.08342456016171161,17102035,0.08616920521538524,7065875,0.0861070487804878,3530389,0.08034780487804878,658852
4,toxicity,7,0000001110001000,"NOR-in(0,2)/NOR-in(1,1)/NOR-mid(1,1)/NOR-out(2,0)|edges=0110000100010000",82,1,0.08750848189900831,0.017071707317073172,139988,0.017538757808659298,719089,0.01703540327001967,1396903,0.015496838722012903,3176852,0.008216551139350721,1684393,0.005532670596764132,453679,0.004369024390243902,179130,0.0021959756097560974,18007
4,toxicity,7,0000001110001000,"NOR-in(0,2)/NOR-in(1,1)/NOR-mid(2,0)/NOT-in(1,1)|edges=0101001000000010",82,1,0.01841817959744126,0.01235719512195122,101329,0.014107708693434995,578416,0.014691049497124365,1204666,0.014546272886901992,2981986,0.00926439990961561,1899202,0.006890682758763835,565036,0.005634243902439024,231004,0.003849390243902439,31565
