k,task,size_class,iso_key,n_topo_in_size,n_topo_with_motif_in_size,num_edges,max_in_deg,max_out_deg,is_linear,partial_r,presence_rate_top_01,presence_designs_top_01,n_topo_top_01,presence_rate_top_05,presence_designs_top_05,n_topo_top_05,presence_rate_top_10,presence_designs_top_10,n_topo_top_10,presence_rate_top_25,presence_designs_top_25,n_topo_top_25,presence_rate_bot_25,presence_designs_bot_25,n_topo_bot_25,presence_rate_bot_10,presence_designs_bot_10,n_topo_bot_10,presence_rate_bot_05,presence_designs_bot_05,n_topo_bot_05,presence_rate_bot_01,presence_designs_bot_01,n_topo_bot_01,log_odds_top01_vs_bot01,log_odds_top05_vs_bot05,log_odds_top10_vs_bot10,log_odds_top25_vs_bot25
3,toxicity,4,000000110,27,5,2,1,2,False,-0.0035411645333117466,0.11843996233708311,2390,5,0.13759849348332426,13883,5,0.1483182928702754,29929,5,0.16009935218884053,80765,5,0.2022260986778203,102017,5,0.21681665906793268,43751,5,0.2259806933735059,22801,5,0.2664287838239667,5376,5,-1.1695940165551564,-0.7157348468972472,-0.5477790662711929,-0.33700172875903134
3,toxicity,4,000100100,27,4,2,2,1,False,-0.1571613559150545,0.14886763466970612,3004,4,0.17093017493433768,17246,4,0.1725019698794285,34809,4,0.1693744697384175,85444,4,0.12715324994548735,64145,4,0.10479810494182012,21147,4,0.08819798212055739,8899,4,0.03632669243730796,733,4,2.0349282127359527,0.9545895498855016,0.7190002078451382,0.41364809307487177
3,toxicity,4,000100110,27,4,3,2,2,False,0.5357747124452716,0.32528866643540316,6564,4,0.2592992715198969,26162,4,0.2336202667142411,47142,4,0.2055016373684753,103669,4,0.11600689832893929,58522,4,0.08092156124249213,16329,4,0.0539852127891534,5447,4,0.010407374368123699,210,4,4.966042509203084,2.2639819584009664,1.5295693748062194,0.8249392913656749
3,toxicity,4,000001100,27,25,2,1,1,True,-0.11218855317043151,0.794092868824025,16024,25,0.8429159026710937,85046,25,0.8621381740332724,173970,25,0.8860958475066804,447007,25,0.9473685253830753,477919,25,0.964883937597875,194702,25,0.9779777597177347,98676,25,0.9974229358707504,20126,25,-0.32889763853763243,-0.21441295575819141,-0.16243630909014226,-0.09646298063315208
3,toxicity,5,000000110,43,17,2,1,2,False,0.025037693786580023,0.35138975955459695,132287,17,0.3765414128191997,708788,17,0.38344233176695397,1443558,17,0.38933447430778134,3664353,17,0.39229816993295996,3692248,17,0.3855936131460053,1451657,17,0.3784730117107564,712427,17,0.35817652496360913,134842,16,-0.027598637663445173,-0.007381883395022652,-0.00807153708049953,-0.010940508954300016
3,toxicity,5,000100100,43,24,2,2,1,False,-0.07499442849036182,0.4680716554926315,176214,24,0.5152340355000414,969858,24,0.5304439916456227,1996980,24,0.5456297696581688,5135379,24,0.558104838362654,5252794,24,0.5428183087618697,2043566,24,0.5272709113820223,992520,24,0.48701084819958135,183344,23,-0.05722450481841284,-0.033316509314265746,-0.03326895400449873,-0.03261379334834688
3,toxicity,5,000100110,43,11,3,2,2,False,0.4988930485433483,0.34870958487839604,131278,11,0.3225167927138428,607094,11,0.3121020800147049,1174981,11,0.29533190010282795,2779616,11,0.22082268495611007,2078348,11,0.18543546116019383,698115,11,0.16050918734447814,302138,11,0.11903800588629047,44814,9,1.5506037557297845,1.0067184025671767,0.7511008126378986,0.4194488099949362
3,toxicity,5,000001100,43,43,2,1,1,True,-0.04353572253922119,1.0,376468,43,1.0,1882364,43,1.0,3764733,43,1.0,9411838,43,1.0,9411841,43,1.0,3764733,43,1.0,1882372,43,1.0,376468,41,0.0,0.0,0.0,0.0
3,toxicity,6,000000110,63,28,2,1,2,False,0.03828803442924871,0.34976299512840475,1925723,28,0.3834082876648013,10554841,28,0.39871109302996627,21952223,28,0.4195008213888315,57742157,28,0.46465662128799684,63957623,28,0.47374796151227655,26083602,28,0.4760247080649935,13104478,28,0.47066028769313506,2591360,28,-0.42830846929251637,-0.31215493626524365,-0.24877599065135805,-0.14749133070135378
3,toxicity,6,000100100,63,49,2,2,1,False,0.003337171028492563,0.7887779673558437,4342849,49,0.7914142857065017,21786832,49,0.7909551476553739,43548384,49,0.7889874831559348,108600119,49,0.7619411509116439,104877328,49,0.7407916150634826,40786484,49,0.7220009948059476,19875956,49,0.6806495045131522,3747518,49,0.21270716982672513,0.13243228250333028,0.09452811775778688,0.050322838469412275
3,toxicity,6,000100110,63,17,3,2,2,False,0.3976596343034714,0.35104037673766947,1932756,17,0.32322419442634737,8898034,17,0.31226417015128183,17192631,17,0.29673559329323596,40844147,17,0.2440864598859621,33597261,17,0.2247713192196763,12375453,17,0.21182853549968983,5831425,17,0.1897071395839694,1044489,17,0.8878630038969424,0.6096382443450951,0.47430908131438637,0.2817857205082231
3,toxicity,6,000001100,63,62,2,1,1,True,0.2992668723613819,0.9813004264235095,5402838,62,0.9816140333542991,27022838,62,0.9818195800139304,54056992,62,0.9823352797909287,135213461,62,0.9859647634359827,135713040,62,0.988118814111061,54403818,62,0.9898729292145766,27250199,62,0.993036430511332,5467457,62,-0.01715175833688747,-0.012087462943030041,-0.009226587791391556,-0.005320574989088093
3,toxicity,7,000000110,82,50,2,1,2,False,0.3759961081362321,0.5563820731707317,4562333,50,0.584426374090378,23961479,50,0.595910858337115,48864688,50,0.6078412222860249,124607453,50,0.6086974184517325,124782972,50,0.6015269365481235,49325210,50,0.5973245853658536,24490308,50,0.5897832926829268,4836223,50,-0.08410901799091963,-0.03149381729617324,-0.013532807512699377,-0.002030729028868965
3,toxicity,7,000100100,82,74,2,2,1,False,0.07091303925312259,0.8822957317073171,7234825,74,0.890700916165943,36518734,74,0.8940522021488879,73312277,74,0.8984030556409159,184172630,74,0.9057985033580633,185688695,74,0.9063258803335151,74318724,74,0.9065869024390244,37170063,74,0.9081548780487805,7446870,74,-0.04167605218135501,-0.025504240612073407,-0.019670811531955386,-0.011827321010105082
3,toxicity,7,000100110,82,33,3,2,2,False,0.1707232989722031,0.4760157317073171,3903329,33,0.45165533674686215,18517867,33,0.44175637520762806,36224021,33,0.4260751624180456,87345410,33,0.37870971337844184,77635492,33,0.3629188326117358,29759345,33,0.3524977804878049,14452409,33,0.3330669512195122,2731149,33,0.5151970447563382,0.3576080821587223,0.2836040319814179,0.17001552882809814
3,toxicity,7,000001100,82,82,2,1,1,True,0.27939873914731617,1.0,8200000,82,1.0,40999996,82,1.0,81999996,82,1.0,205000004,82,1.0,205000002,82,1.0,82000002,82,1.0,41000000,82,1.0,8200000,82,0.0,0.0,0.0,0.0
