k,task,size_class,iso_key,n_topo_in_size,n_topo_with_motif_in_size,num_edges,max_in_deg,max_out_deg,is_linear,partial_r,presence_rate_top_01,presence_designs_top_01,n_topo_top_01,presence_rate_top_05,presence_designs_top_05,n_topo_top_05,presence_rate_top_10,presence_designs_top_10,n_topo_top_10,presence_rate_top_25,presence_designs_top_25,n_topo_top_25,presence_rate_bot_25,presence_designs_bot_25,n_topo_bot_25,presence_rate_bot_10,presence_designs_bot_10,n_topo_bot_10,presence_rate_bot_05,presence_designs_bot_05,n_topo_bot_05,presence_rate_bot_01,presence_designs_bot_01,n_topo_bot_01,log_odds_top01_vs_bot01,log_odds_top05_vs_bot05,log_odds_top10_vs_bot10,log_odds_top25_vs_bot25
4,circuit,6,0000000110001000,63,63,3,2,1,False,0.04951361031179199,1.0,5505798,58,1.0,27528989,63,1.0,55057967,63,1.0,137644922,63,1.0,137644921,54,1.0,55057967,48,1.0,27528981,41,1.0,5505797,36,0.0,0.0,0.0,0.0
4,circuit,6,0000000110001010,63,16,4,2,2,False,0.12624535791863423,0.13906122236958202,765643,14,0.2521577163621955,6941647,16,0.2753275652186722,15158976,16,0.2536060865361964,34907590,16,0.23695387205750948,32615497,14,0.17371046410049976,9564145,11,0.15093406472255547,4155061,9,0.15051808121512653,828722,7,-0.11421662713719799,0.7404079259521792,0.6644643939617977,0.09798313430958544
4,circuit,6,0000000110011000,63,39,4,2,2,False,0.03128836810915604,0.3762840554629865,2071744,35,0.4808666239068932,13237772,39,0.4780985828990017,26323136,39,0.5036649517662555,69326923,39,0.6713043193217424,92401630,35,0.6501879192161236,35798025,32,0.6489471223072151,17864853,27,0.6610249161020648,3639469,22,-0.8128824940432495,-0.43246413412476903,-0.44354862086162195,-0.41450258253896854
4,circuit,6,0000000111001000,63,19,4,2,2,False,0.06681414963779327,0.11572237121667013,637144,18,0.14334783598482312,3946221,19,0.20116351190373594,11075654,19,0.24650173436837722,33929712,19,0.3506732805636904,48268396,18,0.39531508673395077,21765245,16,0.4194159238948946,11546093,16,0.4878505328111443,2686006,13,-2.0757714136135617,-1.548861511584224,-0.9746343697068276,-0.5085297117631224
4,circuit,6,0000000111011000,63,0,5,2,3,False,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,,,,
4,circuit,6,0000001110001000,63,19,4,2,2,False,0.41152309989831526,0.6147717369943467,3384809,18,0.3678164861048838,10125616,19,0.3083877216171095,16979201,19,0.34958299442386986,48118324,19,0.2586604485028547,35603297,13,0.24415200437749546,13442513,13,0.2568893123940912,7071901,10,0.28530165569126503,1570813,8,1.1075627219517754,0.5178392753279206,0.33696570394312225,0.43457553628010825
4,circuit,6,0000001110001010,63,4,5,2,2,False,-0.04797317551681278,0.045267734123191586,249235,4,0.10058160871799542,2768910,4,0.12271635456499874,6756513,4,0.09447944617964185,13004616,4,0.06987835751672959,9618401,4,0.06111687705432349,3364971,2,0.06388224104626321,1758613,2,0.09395733260779503,517310,2,-1.0535226624055662,0.6548797036197657,1.0056847999762044,0.4351548096971785
4,circuit,6,0000000101001000,63,62,3,1,1,True,0.32977625936994354,1.0,5505798,58,0.9997208760554193,27521305,62,0.9983827227038732,54968923,62,0.995102412859081,136970794,62,0.974507217741801,134135969,53,0.9699101857502294,53401283,47,0.9719434584229616,26756613,40,0.9773774804991903,5381242,35,0.03301223068176186,0.04065295862665521,0.04174180908808564,0.03017214008003089
4,circuit,7,0000000000001110,82,19,3,1,3,False,0.10411620173188724,0.2936760472380603,2408143,13,0.21604325444113437,8857773,19,0.22452089024390243,18410713,19,0.22282058210506464,45678220,19,0.23545825853658536,48268943,16,0.2488130304588544,20402668,16,0.2430578721205397,9965373,16,0.21126192545586275,1732348,14,0.4751928196659471,-0.16997967457139704,-0.14821235725568427,-0.07958882340073181
4,circuit,7,0000000000011100,82,41,3,1,2,False,0.18037551908174757,0.5865580698922122,4809775,29,0.4982432438167436,20427972,41,0.49905893902439025,40922833,41,0.5008741243774518,102679197,41,0.5059333121951219,103716329,35,0.5097435368230131,41798969,32,0.5064184998434512,20763159,30,0.5501642011994876,4511347,28,0.09241167616662639,-0.023479866210808158,-0.03056136965291562,-0.014499151167213632
4,circuit,7,0000000001001010,82,74,3,1,2,False,-0.06560985613872182,0.7964256820550444,6530689,52,0.7806424039337758,32006337,74,0.8096486585365854,66391190,74,0.8274851635002172,169634461,74,0.9291947463414634,190484923,62,0.9460032181952004,77572262,59,0.9349820991467781,38334267,57,0.9259412285437526,7592719,52,-0.21738088159212746,-0.2602769128479523,-0.2245490952491744,-0.16724755201656763
4,circuit,7,0000000001001100,82,72,3,2,2,False,0.0013509197993789648,0.957457794501901,7851152,52,0.9056961417412752,37133540,72,0.8910660365853659,73067415,72,0.8658341922073045,177496012,72,0.8455449414634146,173336713,58,0.8477389718960725,69514594,55,0.8367529552011475,34306872,52,0.8567330662520651,7025212,47,0.1603631218454796,0.11422537055869166,0.0719122417446025,0.03420933720012149
4,circuit,7,0000000001001110,82,18,4,2,3,False,0.22284715956697243,0.09266429089372949,759847,15,0.19705493644170421,8079252,18,0.23719923170731708,19450337,18,0.2288208747001823,46908280,18,0.17317721463414634,35501329,13,0.17052563830550338,13983102,13,0.16448248379311015,6743782,12,0.11285157160346687,925383,11,-0.28434111588349553,0.2606639355694399,0.4761106741162447,0.4019695477264799
4,circuit,7,0000000001011100,82,30,4,2,2,False,-0.14831124743464727,0.1468199138585156,1203923,17,0.17023632537738173,6979689,30,0.20266548780487806,16618570,30,0.2660365083019048,54537485,30,0.4812953268292683,98665542,27,0.5432230132493417,44544286,25,0.5573944498196476,22853173,25,0.5254146920225985,4308401,23,-1.8394088819092962,-1.7111597219620471,-1.422444168483672,-0.8552981744627206
4,circuit,7,0000000011001100,82,7,4,2,2,False,0.19165300418499842,0.2612046978548044,2141878,6,0.11706424961289022,4799634,7,0.0893085,7323297,7,0.09500313031702737,19475642,7,0.07897012195121951,16188875,6,0.08588068502148012,7042216,6,0.0910801685102398,3734287,6,0.06280157770712468,514973,6,2.056308136270852,0.36209169102299493,0.05646379260560515,0.2666681322036931
4,circuit,7,0000000100011000,82,75,3,2,1,False,0.170516005324169,0.9878976799750439,8100759,55,0.9839602187297668,40342367,75,0.9758047073170731,80015986,75,0.9374196204280055,192171025,75,0.8835324829268293,181124159,61,0.8737631920430047,71648580,56,0.8706430519355354,35696366,53,0.9053252554481396,7423668,49,0.12592542339852925,0.1765186280367705,0.15935011048695294,0.08541181490386338
4,circuit,7,0000000101011000,82,55,4,2,2,False,0.15846206336625732,0.6594891852412647,5407810,41,0.6800191063423955,27880782,55,0.6638859756097562,54438650,55,0.6743219559855324,138236003,55,0.6608806292682927,135480529,45,0.669742943164462,54918920,40,0.6742613250180165,27644715,38,0.6029839508556157,4944469,35,0.1292293977924381,0.012267433570039264,-0.012671999313672078,0.029047862426874956
4,circuit,7,0000000110001000,82,82,3,2,1,False,0.06904732624302723,1.0,8199998,60,1.0,40999998,82,1.0,82000000,82,1.0,205000003,82,1.0,205000000,68,1.0,81999998,62,1.0,41000001,59,1.0,8200001,54,0.0,0.0,0.0,0.0
4,circuit,7,0000000110001010,82,33,4,2,2,False,0.048260667330395836,0.5547995255608599,4549355,24,0.5402122702542571,22148702,33,0.47904663414634147,39281824,33,0.44447309593454004,91116986,33,0.35430170243902437,72631849,26,0.3407102034319562,27938236,23,0.329018552950767,13489761,22,0.34201971438783974,2804562,22,0.6978870679181775,0.7153574712045071,0.4916209527708834,0.32711769731206713
4,circuit,7,0000000110011000,82,58,4,2,2,False,0.08271049860796519,0.6773241895912657,5554057,41,0.7226064498832414,29626863,58,0.7003513048780488,57428807,58,0.7097837505885305,145505671,58,0.7190213073170731,147399368,47,0.7503514939110121,61528821,43,0.751651445081672,30817710,42,0.7190352781664295,5896090,39,-0.08621603531473147,-0.05685368001324841,-0.09948779128455672,-0.018654977316760846
4,circuit,7,0000000111001000,82,29,4,2,2,False,0.3094105785608439,0.7182215166393943,5889415,24,0.5820864186383619,23865542,29,0.5243390853658536,42995805,29,0.47032189555626497,96415990,29,0.2650952487804878,54344526,23,0.2353999447658523,19302795,20,0.23096950656171936,9469750,18,0.27454301529963226,2251253,16,1.3873966663539876,1.3335309623749396,1.1553861095983176,0.8271376841059871
4,circuit,7,0000000111011000,82,4,5,2,3,False,0.10883149240682044,7.939026326591787e-05,651,3,0.0012522927440142802,51344,4,0.004720780487804878,387104,4,0.019827980197639313,4064736,4,0.056071395121951216,11494636,4,0.06507729427017792,5336338,4,0.06716070567900718,2753589,4,0.041787068074747795,342654,3,-9.039878741974084,-5.744973628722992,-3.7850569635312854,-1.499727243101679
4,circuit,7,0000001110001000,82,28,4,2,2,False,-0.00931344215034631,0.11406039367326674,935295,17,0.1423155679178326,5834938,28,0.16190770731707316,13276432,28,0.22661411375686663,46455894,28,0.4092307073170732,83892295,23,0.4372393765180336,35853628,23,0.44157925752245714,18104750,22,0.40718531619691267,3338920,22,-1.8358876190736562,-1.633578918333155,-1.433251667712409,-0.8526766877361355
4,circuit,7,0000001110001010,82,6,5,2,2,False,-0.007934041138343739,0.00018695126511006466,1533,3,0.003481414803971454,142738,6,0.019223182926829268,1576301,6,0.043837048138970026,8986595,6,0.09373132195121951,19214921,5,0.09580996575146258,7856417,5,0.09104075387705478,3732671,5,0.06954255249481067,570249,5,-8.539089976563627,-4.708766880359991,-2.317328493116016,-1.0963805754652487
4,circuit,7,0000000101001000,82,82,3,1,1,True,0.33328136461877816,1.0,8199998,60,1.0,40999998,82,1.0,82000000,82,1.0,205000003,82,1.0,205000000,68,1.0,81999998,62,1.0,41000001,59,1.0,8200001,54,0.0,0.0,0.0,0.0
