k,task,iso_key,n_iso_members,num_edges,max_in_deg,max_out_deg,is_linear,partial_r,n_topo_total,presence_rate_top_01,presence_designs_top_01,n_topo_top_01,presence_rate_top_05,presence_designs_top_05,n_topo_top_05,presence_rate_bot_05,presence_designs_bot_05,n_topo_bot_05,presence_rate_bot_01,presence_designs_bot_01,n_topo_bot_01,log_odds_top01_vs_bot01,log_odds_top05_vs_bot05
3,circuit,000000110,1,2,1,2,False,-0.11241694755478365,196,0.9016408938143736,12715333,154,0.831640625332389,58640860,196,0.9991722856549363,70453885,107,0.9999351885665256,14101536,94,-0.14928163846930464,-0.26477322600153463
3,circuit,000100100,1,2,2,1,False,0.052193239320238956,215,1.0,14102436,172,1.0,70512260,215,1.0,70512249,109,1.0,14102450,95,0.0,0.0
3,circuit,000100110,1,3,2,2,False,0.002844750010586136,150,0.620786437180073,8754601,117,0.7267598428982421,51245479,150,0.7386710357231692,52085356,80,0.7237654450113278,10206866,68,-0.22142519210498324,-0.0234533030765881
3,circuit,000001100,1,2,1,1,True,0.430920020638457,215,1.0,14102436,172,1.0,70512260,215,1.0,70512249,109,1.0,14102450,95,0.0,0.0
