k,task,size_class,iso_key,n_topo_in_size,n_topo_with_motif_in_size,num_edges,max_in_deg,max_out_deg,is_linear,partial_r,presence_rate_top_01,presence_designs_top_01,n_topo_top_01,presence_rate_top_05,presence_designs_top_05,n_topo_top_05,presence_rate_top_10,presence_designs_top_10,n_topo_top_10,presence_rate_top_25,presence_designs_top_25,n_topo_top_25,presence_rate_bot_25,presence_designs_bot_25,n_topo_bot_25,presence_rate_bot_10,presence_designs_bot_10,n_topo_bot_10,presence_rate_bot_05,presence_designs_bot_05,n_topo_bot_05,presence_rate_bot_01,presence_designs_bot_01,n_topo_bot_01,log_odds_top01_vs_bot01,log_odds_top05_vs_bot05,log_odds_top10_vs_bot10,log_odds_top25_vs_bot25
4,toxicity,4,0000000000001110,27,0,3,1,3,False,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,,,,
4,toxicity,4,0000000000011100,27,3,3,1,2,False,-0.036092355117858174,0.04945735665791169,998,3,0.06349174884781209,6406,3,0.07231811446610073,14593,3,0.08349389852280026,42120,3,0.13026939163874957,65717,3,0.14603940769520488,29469,3,0.1583480346488533,15977,3,0.2047774804242244,4132,3,-2.049800030172306,-1.3184579394530447,-1.013928754339427,-0.6417554663250725
4,toxicity,4,0000000001001010,27,3,3,1,2,False,0.15949508649348826,0.13063085385797116,2636,3,0.12258288319540116,12368,3,0.12077467057173583,24371,3,0.11766058501232982,59356,3,0.11087477947152458,55933,3,0.1122663389299661,22654,3,0.11412515609823783,11515,3,0.12112201407473486,2444,3,0.10903458854481532,0.103140709530665,0.10539249158046902,0.08569987948149912
4,toxicity,4,0000000001001100,27,2,3,2,2,False,-0.04196838546326865,0.08989543584915011,1814,2,0.08962783091332574,9043,2,0.0894746492623483,18055,2,0.08621755988486882,43494,2,0.06646976034253771,33532,2,0.06038020100303289,12184,2,0.055927768637634045,5643,2,0.057884825056992766,1168,2,0.6350626850039982,0.6803820103979628,0.567403423808271,0.37528357992564737
4,toxicity,4,0000000001001110,27,1,4,2,3,False,0.21467430801050022,0.02492690420734427,503,1,0.0324297537043461,3272,1,0.03495730688987011,7054,1,0.03881911241149092,19583,1,0.03331417130850199,16806,1,0.025259182904830813,5097,1,0.018196594580665623,1836,1,0.0033700069382495788,68,1,2.8868802519106804,0.8336495858139665,0.46878607298043595,0.2206311246478017
4,toxicity,4,0000000001011100,27,0,4,2,2,False,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,,,,
4,toxicity,4,0000000011001100,27,0,4,2,2,False,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,,,,
4,toxicity,4,0000000100011000,27,4,3,2,1,False,-0.1571613559150545,0.14886763466970612,3004,4,0.17093017493433768,17246,4,0.1725019698794285,34809,4,0.1693744697384175,85444,4,0.12715324994548735,64145,4,0.10479810494182012,21147,4,0.08819798212055739,8899,4,0.03632669243730796,733,4,2.0349282127359527,0.9545895498855016,0.7190002078451382,0.41364809307487177
4,toxicity,4,0000000101011000,27,4,4,2,2,False,0.6856870947584963,0.32528866643540316,6564,4,0.2592992715198969,26162,4,0.2336202667142411,47142,4,0.2055016373684753,103669,4,0.11600689832893929,58522,4,0.08092156124249213,16329,4,0.0539852127891534,5447,4,0.010407374368123699,210,4,4.966042509203084,2.2639819584009664,1.5295693748062194,0.8249392913656749
4,toxicity,4,0000000110001000,27,16,3,2,1,False,0.2160033056601223,0.7160414292085832,14449,16,0.6707765498785867,67678,16,0.6542427981703661,132019,16,0.6314315278669806,318537,16,0.5763474537633556,290750,16,0.5728883779015601,115602,16,0.5714682154254792,57660,16,0.5489642184557438,11077,16,0.38333094504470844,0.231158994448961,0.19157206800478369,0.13168748793295088
