k,task,size_class,iso_key,n_topo_in_size,n_topo_with_motif_in_size,num_edges,max_in_deg,max_out_deg,is_linear,partial_r,presence_rate_top_01,presence_designs_top_01,n_topo_top_01,presence_rate_top_05,presence_designs_top_05,n_topo_top_05,presence_rate_top_10,presence_designs_top_10,n_topo_top_10,presence_rate_top_25,presence_designs_top_25,n_topo_top_25,presence_rate_bot_25,presence_designs_bot_25,n_topo_bot_25,presence_rate_bot_10,presence_designs_bot_10,n_topo_bot_10,presence_rate_bot_05,presence_designs_bot_05,n_topo_bot_05,presence_rate_bot_01,presence_designs_bot_01,n_topo_bot_01,log_odds_top01_vs_bot01,log_odds_top05_vs_bot05,log_odds_top10_vs_bot10,log_odds_top25_vs_bot25
3,toxicity,4,000000110,27,8,2,1,2,False,0.2946844711810282,0.2612617077159423,5272,8,0.27346251053074977,27591,8,0.28106091015863105,56715,8,0.28940190458066717,145994,8,0.302218169564097,152460,8,0.3034570935833647,61234,8,0.3026521833931297,30537,8,0.3299137674695213,6657,8,-0.33659329455462283,-0.14631769406895265,-0.11060972710130147,-0.06251598251750146
3,toxicity,4,000100100,27,21,2,2,1,False,0.06197107261956951,0.8055404133009565,16255,21,0.7935675702462957,80067,21,0.7922632056256783,159870,21,0.7886387243591269,397843,21,0.7759311752928817,391434,21,0.7759034233948501,156568,21,0.7745049455886143,78146,21,0.7666270195262167,15469,21,0.07143212320907553,0.03507861872885039,0.030102710471214652,0.023435860773124984
3,toxicity,4,000100110,27,6,3,2,2,False,0.48630967902697997,0.36250557510282966,7315,6,0.3049705139005897,30770,6,0.28405909142718383,57320,6,0.26212168066160785,132232,6,0.2012567645251452,101528,6,0.17603128035363846,35521,6,0.15752542171301712,15894,6,0.1296461492714838,2616,6,1.4834238268832596,0.9530850904161544,0.6903592625288905,0.38119941201875573
3,toxicity,4,000001100,27,27,2,1,1,True,0.23437203848860924,1.0,20179,27,1.0,100895,27,1.0,201789,27,1.0,504468,27,1.0,504470,27,1.0,201788,27,1.0,100898,27,1.0,20178,27,0.0,0.0,0.0,0.0
3,toxicity,5,000000110,43,27,2,1,2,False,0.30027909429858235,0.6180870618485502,232690,27,0.631427821611548,1188577,27,0.6351767841172269,2391271,27,0.6374505171040981,5999581,27,0.6131426359625072,5770801,27,0.5913906776390251,2226428,27,0.5696498885448785,1072293,27,0.5241640723779976,197331,25,0.23779159520499224,0.14854232971251616,0.10304668077409532,0.056090626808372075
3,toxicity,5,000100100,43,37,2,2,1,False,0.16906764625049894,0.8560329164763008,322269,37,0.8627969935676628,1624098,37,0.8638620587436081,3252210,37,0.8631679593295167,8123997,37,0.8597330745387646,8091671,37,0.856959842836132,3226225,37,0.8532298610476569,1606096,37,0.8514827289437615,320556,35,0.007689005420921911,0.016086691898141773,0.011573360442411522,0.005752504318896052
3,toxicity,5,000100110,43,15,3,2,2,False,0.4476663950939791,0.4460166601145383,167911,15,0.41754889065026746,785979,15,0.4061294652236958,1528969,15,0.38841998767934593,3655746,15,0.3143366956581608,2958487,15,0.2827804787218642,1064593,15,0.2619349416587157,493059,15,0.21741024469543227,81848,13,1.0366776764033854,0.6727366066263092,0.5222571709290366,0.3053067400674193
3,toxicity,5,000001100,43,43,2,1,1,True,0.07552716416483525,1.0,376468,43,1.0,1882364,43,1.0,3764733,43,1.0,9411838,43,1.0,9411841,43,1.0,3764733,43,1.0,1882372,43,1.0,376468,41,0.0,0.0,0.0,0.0
3,toxicity,6,000000110,63,34,2,1,2,False,0.15105001842367896,0.5100354281326182,2808150,34,0.5216834184042746,14361415,34,0.5277588790098668,29057332,34,0.5359678366626244,73773250,34,0.5432252170528721,74772191,34,0.5403420416574733,29750137,34,0.5349861220828794,14727626,34,0.5182626602470087,2853449,34,-0.023085991078451735,-0.036326889131358835,-0.033993990478088335,-0.019404025070297946
3,toxicity,6,000100100,63,61,2,2,1,False,-0.008796942309699445,0.9466075192787816,5211826,61,0.9518089751583649,26202335,61,0.9539569103974758,52522930,61,0.9579157516310809,131852237,61,0.977042247378561,134484901,61,0.9825127594601559,54095160,61,0.9860010831491911,27143611,61,0.990666383086772,5454408,61,-0.06563291504850931,-0.05091717287399283,-0.04255204101557021,-0.028522168785852765
3,toxicity,6,000100110,63,19,3,2,2,False,0.4423700115578191,0.38733359802419054,2132579,19,0.3587314606768103,9875513,19,0.3475663077946083,19136295,19,0.3318404413326696,45676151,19,0.2723871921490978,37492713,19,0.25042428006610923,13787853,19,0.23549489852278255,6482936,19,0.2096995221581907,1154563,19,0.8852530748261938,0.6072084675355197,0.4729137911077747,0.2848308496462115
3,toxicity,6,000001100,63,63,2,1,1,True,0.37710069643781785,1.0,5505794,63,1.0,27528985,63,1.0,55057969,63,1.0,137644920,63,1.0,137644919,63,1.0,55057972,63,1.0,27528987,63,1.0,5505797,63,0.0,0.0,0.0,0.0
3,toxicity,7,000000110,82,53,2,1,2,False,0.3802716454440718,0.5859081707317073,4804447,53,0.6184916457065021,25358155,53,0.6309508966317511,51737971,53,0.6437413240245595,131966974,53,0.6453735351670875,132301576,53,0.6377706551763255,52297195,53,0.6327675609756097,25943470,53,0.6238691463414634,5115727,53,-0.09056889316202127,-0.03292153341075807,-0.015509985749835694,-0.0036533349415112494
3,toxicity,7,000100100,82,80,2,2,1,False,0.08129354142291566,0.9572798780487805,7849695,80,0.9649572404836332,39563243,80,0.9678119862347311,79360579,80,0.9714627127519471,199149860,80,0.9791279806914344,200721238,80,0.9808121346143381,80426597,80,0.9820775609756097,40265180,80,0.9845474390243902,8073289,80,-0.04051993770395918,-0.025371953337888442,-0.019250021242427532,-0.01133882265108631
3,toxicity,7,000100110,82,38,3,2,2,False,0.21424260941876555,0.5342531707317073,4380876,38,0.5114763669733041,20970529,38,0.5028341220894693,41232396,38,0.4884470636400573,100131650,38,0.4367911030556966,89542177,38,0.4179991727317275,34275933,38,0.4054278780487805,16622543,38,0.37945914634146344,3111565,38,0.4935789958199703,0.33522228617693306,0.2665824666441145,0.16125874542547466
3,toxicity,7,000001100,82,82,2,1,1,True,0.2884216218987807,1.0,8200000,82,1.0,40999996,82,1.0,81999996,82,1.0,205000004,82,1.0,205000002,82,1.0,82000002,82,1.0,41000000,82,1.0,8200000,82,0.0,0.0,0.0,0.0
