k,task,size_class,iso_key,n_topo_in_size,n_topo_with_motif_in_size,num_edges,max_in_deg,max_out_deg,is_linear,partial_r,presence_rate_top_01,presence_designs_top_01,n_topo_top_01,presence_rate_top_05,presence_designs_top_05,n_topo_top_05,presence_rate_top_10,presence_designs_top_10,n_topo_top_10,presence_rate_top_25,presence_designs_top_25,n_topo_top_25,presence_rate_bot_25,presence_designs_bot_25,n_topo_bot_25,presence_rate_bot_10,presence_designs_bot_10,n_topo_bot_10,presence_rate_bot_05,presence_designs_bot_05,n_topo_bot_05,presence_rate_bot_01,presence_designs_bot_01,n_topo_bot_01,log_odds_top01_vs_bot01,log_odds_top05_vs_bot05,log_odds_top10_vs_bot10,log_odds_top25_vs_bot25
4,toxicity,6,0000000001011100,63,18,4,2,2,False,-0.09797869469261748,0.1875333512296319,1032520,18,0.22221676534750553,6117402,18,0.23840923009710002,13126328,18,0.2586807635181887,35606093,18,0.3099974289643049,42669571,18,0.3192898568803079,17579452,18,0.3212072787131615,8842511,18,0.31717042963988684,1746276,18,-0.7581110826935321,-0.5315369191142963,-0.4214266311368958,-0.2610834764812969
4,toxicity,6,0000000011001100,63,13,4,2,2,False,0.03764000032040036,0.14366756184484927,791004,13,0.16537627522409562,4552641,13,0.17519896166166246,9646099,13,0.18867883391555607,25970683,13,0.22009702370488518,30295237,13,0.22810333442721065,12558907,13,0.23345613843328125,6426811,13,0.24232549801600023,1334195,13,-0.7542118583772085,-0.49739924168154154,-0.3806933115467796,-0.22220704652487994
4,toxicity,6,0000000100011000,63,62,3,2,1,False,-0.12846561524283792,0.95823672298673,5275854,62,0.9671398346143165,26624378,62,0.9711192034708,53467851,62,0.9767923799875796,134450509,62,0.9893619465895432,136180645,62,0.9925270767328662,54646528,62,0.993980853708856,27363286,62,0.9965345616629164,5486717,62,-0.056537737610382534,-0.039493564634648474,-0.03145806514338981,-0.018446464970087652
4,toxicity,6,0000000101011000,63,44,4,2,2,False,0.22345653993173495,0.7042713548672543,3877573,44,0.6999035017091985,19267633,44,0.7006198140000406,38574704,44,0.701043474761001,96495073,44,0.6965315152679192,95874024,44,0.6911070389588632,38050952,44,0.6862757790542747,18892477,44,0.6764978803250465,3724660,44,0.058045990758886265,0.02836758796153792,0.01972261594943378,0.009315284327566996
4,toxicity,6,0000000110001000,63,63,3,2,1,False,-0.30411973198109216,1.0,5505794,63,1.0,27528985,63,1.0,55057969,63,1.0,137644920,63,1.0,137644919,63,1.0,55057972,63,1.0,27528987,63,1.0,5505797,63,0.0,0.0,0.0,0.0
4,toxicity,6,0000000110001010,63,18,4,2,2,False,0.3279005107645656,0.3708077345429197,2041591,18,0.3419705085385458,9414101,18,0.330950166360114,18221444,18,0.31549122917140715,43425765,18,0.257652060516669,35464497,18,0.2366693055821235,13030532,18,0.22258269074702966,6127476,18,0.1986720542003274,1093848,18,0.9002823838248053,0.6195305076236921,0.483741385655372,0.2921757678758609
4,toxicity,6,0000000110011000,63,41,4,2,2,False,0.059941708286119305,0.6159685596664168,3391396,41,0.6272577430660811,17267769,41,0.6349662117031596,34959950,41,0.6435696573473253,88584094,41,0.6578162104189258,90545059,41,0.6570564931087546,36176198,41,0.6545688731663101,18019618,41,0.6498245394808417,3577802,41,-0.07719351093322657,-0.06148662444799976,-0.049337593303852206,-0.03158825231781139
4,toxicity,6,0000000111001000,63,25,4,2,2,False,0.07737016316715789,0.3500150931909185,1927111,25,0.35866665625339983,9873729,25,0.36452670457204844,20070100,25,0.3750073304557843,51617854,25,0.41864687355440994,57624615,25,0.43581272844557367,23994965,25,0.45133302580294726,12424741,25,0.48281238846982555,2658267,25,-0.4640455600050096,-0.33154871987783774,-0.2576838250755721,-0.15881505418528302
4,toxicity,6,0000000111011000,63,0,5,2,3,False,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,,,,
4,toxicity,6,0000001110001000,63,24,4,2,2,False,0.05270157061122357,0.29665258089932167,1633308,24,0.3250026108844914,8946992,24,0.3373574858890999,18574218,24,0.3547276354259932,48826457,24,0.4009224924604736,55184944,24,0.41351241560441054,22767155,24,0.4196242673222956,11551831,24,0.4254392234221494,2342382,24,-0.520178714473503,-0.3686468049604716,-0.2936524713154299,-0.17661162818935766
