k,task,iso_key,n_iso_members,num_edges,max_in_deg,max_out_deg,is_linear,partial_r,n_topo_total,presence_rate_top_01,presence_designs_top_01,n_topo_top_01,presence_rate_top_05,presence_designs_top_05,n_topo_top_05,presence_rate_bot_05,presence_designs_bot_05,n_topo_bot_05,presence_rate_bot_01,presence_designs_bot_01,n_topo_bot_01,log_odds_top01_vs_bot01,log_odds_top05_vs_bot05
5,circuit,0000000000010000110110100,1,6,2,3,False,-0.045914124831146805,1,0.0,0,0,4.160978530542065e-05,2934,1,0.021307063968417743,1502409,1,0.015097660335615442,212914,1,,-9.000193249133954
5,circuit,0000000000010001000011000,2,4,2,2,False,-0.036510703228398333,110,0.50150427911887,7072432,85,0.5252397242692264,37035840,110,0.6491502490581459,45773044,60,0.636508762661807,8976333,55,-0.343918364714085,-0.30557640337511816
5,circuit,0000000000010001000011010,2,5,2,3,False,0.028529660526388036,21,0.06219648860664923,877122,19,0.09888408058400057,6972540,21,0.14081976026604967,9929518,14,0.13205804665146836,1862342,12,-1.086267173149161,-0.5100396073023211
5,circuit,0000000000010001000011110,1,6,2,4,False,0.02316290595613104,1,9.849362195297323e-05,1389,1,0.00045438906652545244,32040,1,0.010184570910509463,718137,1,0.010406489652507189,146757,1,-6.7232374767337255,-4.486313267458115
5,circuit,0000000000010001000110100,1,5,2,2,False,-0.20499408677486078,43,0.0838320414997806,1182236,27,0.08380587999874065,5909342,43,0.4633667690843331,32673033,36,0.511861768699765,7218505,31,-2.610180586625353,-2.467031208129673
5,circuit,0000000000010001000111000,2,5,2,2,False,-0.16943622850395682,17,0.03231668628029938,455744,9,0.033325353633538335,2349846,17,0.09963768139064746,7025677,10,0.08945126556023954,1261482,9,-1.468822620520061,-1.5800712652483206
5,circuit,0000000000010001000111100,1,6,2,3,False,-0.03311423696730229,2,5.580596146651543e-05,787,2,0.0009429707684876361,66491,2,0.009402891120378247,663019,1,0.010391811351928211,146550,1,-7.540812184741768,-3.317819458457156
5,circuit,0000000000010001010010100,1,5,2,2,False,0.06042553101831403,18,0.19379176760667446,2732936,15,0.1290714834555012,9101122,18,0.061781989112274664,4356387,12,0.025624625508333658,361370,10,2.9189044598975467,1.0629120671451697
5,circuit,0000000000010001010011000,4,5,2,2,False,-0.1109409429567515,33,0.010663476863146197,150381,21,0.037643170138072446,2654305,33,0.20136264551709307,14198533,27,0.14696495998922174,2072566,23,-3.784722407001979,-2.4193360404012827
5,circuit,0000000000010001010011010,1,6,2,3,False,0.053047909093513826,1,0.0010598878094536292,14947,1,0.010777473307478727,759944,1,0.0,0,0,0.0,0,0,,
5,circuit,0000000000010001010011100,2,6,2,3,False,-0.045888578961970586,9,0.023446020247849378,330646,6,0.02020618825719102,1424784,9,0.03219057727119156,2269830,7,0.010915337405911739,153933,5,1.1029863325295297,-0.6718412547853773
5,circuit,0000000000010001010111000,2,6,2,3,False,0.15895759954607447,2,0.020895326169180984,294675,2,0.036623758761951467,2582424,2,0.0,0,0,0.0,0,0,,
5,circuit,0000000000010011000111000,2,6,2,2,False,-0.23096410857904787,33,0.0006615169180700412,9329,20,0.007456079269051935,525745,33,0.3829144635565375,27000160,31,0.3743081521295945,5278662,26,-9.14423270056584,-5.682461146852133
5,circuit,0000000000010011010011000,1,6,2,2,False,-0.07982646539842488,1,0.0,0,0,8.253883792690802e-06,582,1,0.02400618366321006,1692730,1,0.05018276966059089,707700,1,,-11.506045325051122
5,circuit,0000000001000010010010000,2,4,2,1,False,0.0714833514341234,204,0.9408397244277513,13268132,162,0.9032184615838437,63687975,204,0.9991655917825001,70453413,107,0.99993050852866,14101470,93,-0.08787886102324124,-0.1456488210044095
5,circuit,0000000001000010110010000,1,5,2,2,False,0.05662760447776233,49,0.24181779658493044,3410220,36,0.15318317693972652,10801292,49,0.34380247891398275,24242286,30,0.3164552258650093,4462794,27,-0.3880809685932335,-1.16632208245962
5,circuit,0000000001000011000000010,1,4,2,1,False,0.2867345302963025,179,0.9354016568485047,13191442,148,0.8969507430339064,63246024,179,0.8858139952393236,62460737,93,0.8970580998337169,12650717,85,0.060384556845276785,0.01802496927607354
5,circuit,0000000001000011000010000,3,4,2,1,False,-0.2714419465173926,183,0.7338796644778249,10349491,143,0.6940415468175322,48938438,183,0.9164829929052468,64623277,101,0.9073681523423235,12796114,88,-0.3061445022633362,-0.40108608083576563
5,circuit,0000000001000011000010010,1,5,2,2,False,0.01327306564037555,53,0.14890051619450712,2099860,44,0.20764583350469834,14641577,53,0.16681327240037402,11762379,27,0.1732802456310783,2443676,22,-0.21875843780313273,0.3158908432740777
5,circuit,0000000001000011010010000,1,5,2,2,False,-0.04185604058063113,68,0.3325141840742975,4689260,58,0.3318253449825605,23397755,68,0.3008554300969751,21213993,34,0.35236877280188905,4969263,30,-0.08367019411118769,0.14135368825609354
5,circuit,0000000001000011110010000,1,6,2,3,False,-0.03842925614607255,1,2.127292050820156e-07,3,1,0.0002059783646134729,14524,1,0.01978703019386036,1395228,1,0.03282855106736773,462963,1,-17.23557343941486,-6.585918477691979
5,circuit,0000000001000100100110000,1,5,2,2,False,0.20709725123273548,63,0.382505121810161,5394254,50,0.40436792126645776,28512896,63,0.26524998514797055,18703373,34,0.27497881573769095,3877875,29,0.4761585876256163,0.6083158816153839
5,circuit,0000000001000101000010000,2,4,2,1,False,-0.35740918500008073,183,0.39784403205233476,5610570,140,0.6021168800999996,42456622,183,0.9999998298168025,70512237,107,1.0,14102450,95,-1.329725137197214,-0.7318842860119678
5,circuit,0000000001000101000010010,2,5,2,2,False,0.055799843159532105,64,0.27157818691749425,3829914,52,0.3156238503772252,22255351,64,0.23495292286025368,16567059,35,0.25295923757928584,3567345,29,0.10246268285818208,0.4258345126554866
5,circuit,0000000001000101000010100,2,5,2,2,False,0.1015718385656935,43,0.1629955278648313,2298634,37,0.23070674518161807,16267654,43,0.1835697653041814,12943917,20,0.23138029207690863,3263029,18,-0.5054336059251957,0.3297317242583323
5,circuit,0000000001000101000010110,1,6,2,3,False,0.016949517167403182,1,2.481840725956849e-06,35,1,9.37425633499763e-05,6610,1,0.0032877124653902332,231824,1,0.005399841871447869,76151,1,-11.087290912414819,-5.132236074800525
5,circuit,0000000001000110100010000,2,5,2,2,False,0.03641403333123424,59,0.42937652757296685,6055255,50,0.3291118026850933,23206417,59,0.2568039916015159,18107827,30,0.29312849894876425,4133830,26,0.5507100879884012,0.35791013867097804
5,circuit,0000000001000111000000010,2,5,2,2,False,-0.1431622946536718,120,0.43366195740934405,6115690,89,0.4966258917243611,35018214,120,0.668505935755928,47137857,72,0.6534054720988197,9214618,61,-0.5914076473425067,-0.4287808914934475
5,circuit,0000000001000111000010000,1,5,2,2,False,0.09875028149559893,58,0.2604421675801259,3672869,45,0.2895702960024257,20418256,58,0.22913499752362174,16156824,23,0.24046743650925903,3391180,21,0.1151215096668265,0.33771578975558453
5,circuit,0000000001000111000010010,1,6,2,2,False,-0.008012130016830989,8,0.0003695815389624885,5212,6,0.0020582803614577097,145134,8,0.056714500767093674,3999067,6,0.06488198859063496,914995,5,-7.455781533449347,-4.784206238303277
5,circuit,0000000001000111100010000,1,6,2,2,False,0.10591889246799142,4,0.0019776016001774445,27889,4,0.0037699543313460667,265828,4,0.010409624007312546,734006,2,0.007235551269460271,102039,2,-1.8713511227329296,-1.4652990077159151
5,circuit,0000000001010000110010000,2,5,2,2,False,0.0014017587575552804,111,0.5483018678475123,7732392,88,0.5935834137212451,41854908,111,0.5950149881051163,41955845,64,0.5390031519345929,7601265,54,0.02467667886831678,-0.0034752297492211194
5,circuit,0000000001010000110110000,1,6,2,3,False,-0.06483534040596296,6,4.375130651186788e-05,617,3,0.0006459585893290046,45548,6,0.04344148773357094,3063157,4,0.027431687401834434,386854,3,-9.292301554202115,-6.071488020927992
5,circuit,0000000001010001000010000,4,4,2,1,False,-0.1597609117875785,208,0.9988447385969346,14086144,166,0.997760148377034,70354323,208,0.9993819797181621,70468671,107,0.999995745420122,14102390,94,-0.0016615152961528504,-0.0023431567682948634
5,circuit,0000000001010001000010010,2,5,2,2,False,0.049527774357510254,48,0.35774273324126415,5045044,41,0.4094025351052427,28867898,48,0.18483761594386247,13033316,22,0.1884298118412049,2657322,20,0.924895227512562,1.1472616491593897
5,circuit,0000000001010001000110000,1,5,2,2,False,0.03388971559603191,45,0.1598581266385467,2254389,33,0.20644726179532466,14557063,45,0.21305418864174933,15022930,24,0.20797733727118337,2932990,21,-0.3796342427007491,-0.0454471316397961
5,circuit,0000000001010001010010000,4,5,2,2,False,0.18814960200454686,48,0.49414413226197235,6968636,43,0.4226160386860384,29799612,48,0.17610927429076897,12417861,21,0.14365915142404334,2025946,19,1.782282010514954,1.2628766334053516
5,circuit,0000000001010001010110000,2,6,2,3,False,-0.0340386813756427,5,0.014707246322550232,207408,5,0.03106156291118736,2190221,5,0.04101396624010674,2891987,3,0.06785827994426501,956968,2,-2.205997709229133,-0.4009848426780852
5,circuit,0000000001010001100010000,1,5,2,2,False,-0.01702520243065102,59,0.2027327760962716,2859026,51,0.1869188989262293,13180074,59,0.2486571517524565,17533375,30,0.2980477151133314,4203203,24,-0.5559639631744899,-0.41174548188042476
5,circuit,0000000001010001100110000,2,6,2,3,False,-0.06483534040596296,6,4.375130651186788e-05,617,3,0.0006459585893290046,45548,6,0.04344148773357094,3063157,4,0.027431687401834434,386854,3,-9.292301554202115,-6.071488020927992
5,circuit,0000000001010001110010000,2,6,2,3,False,0.03558322831609083,11,0.023612019937548377,332987,9,0.0204675045162359,1443210,11,0.06931531853423084,4887579,6,0.07194459118805598,1014595,6,-1.6073647637934385,-1.7598390063864602
5,circuit,0000000001010010110010000,2,6,2,2,False,-0.012991486754956948,11,0.01771715184525567,249855,8,0.0442151903796588,3117713,11,0.08231369843273613,5804124,8,0.08002254927335321,1128514,7,-2.175259889938678,-0.8965904393543996
5,circuit,0000000001010011000010000,1,5,2,2,False,-0.06859964990100358,107,0.31342258883500695,4420022,82,0.429411651250435,30278786,107,0.6288381186083002,44340790,64,0.6340183443302405,8941212,56,-1.0164154223474673,-0.5503273363918807
5,circuit,0000000001010011000010010,2,6,2,2,False,0.13539532006157184,10,0.05830815328642513,822287,9,0.10170041351674163,7171126,10,0.03931129753073115,2771928,4,0.05124832919102709,722727,4,0.18619266066499873,1.3713096571838792
5,circuit,0000000001010011010010000,1,6,2,2,False,0.07235926760537871,9,0.005437925759776538,76688,7,0.011667261835034078,822685,9,0.025220412413735377,1778348,5,0.008808965817996164,124228,3,-0.6959161997634496,-1.1121258496281632
5,circuit,0000000001010011100010000,2,6,2,2,False,0.17224701294638617,8,0.20697828375182842,2918898,8,0.17030297993568777,12008448,8,0.029101114048993106,2051985,2,0.03726678697673099,525553,2,2.473517062511735,2.548957390733999
5,circuit,0000000001010011110010000,1,7,2,3,False,0.05965528132339123,1,0.00018627987391681833,2627,1,0.00033089281211522647,23332,1,0.0,0,0,0.0,0,0,,
5,circuit,0000000001010101000010000,6,5,2,2,False,-0.21517108890617795,79,0.20628875748842257,2909174,53,0.19956235979388548,14071593,79,0.5734908696501795,40438131,59,0.5607950391598623,7908584,52,-1.4428083891375942,-1.5229308835706266
5,circuit,0000000001010101000010010,1,6,2,2,False,0.002091550319469256,15,0.020232391056410396,285326,15,0.04300040872324898,3032056,15,0.02779586565165437,1959949,8,0.02562136366376055,361324,6,-0.340680436158211,0.6294800599449929
5,circuit,0000000001010101000110000,1,6,2,2,False,0.06094580949174857,8,0.06694822086056622,944133,6,0.07788656894559896,5491958,8,0.04252432793627105,2998486,4,0.044011430637938796,620669,4,0.6051674478262665,0.8730861305455143
5,circuit,0000000001010101100010000,1,6,2,2,False,-0.01913396112054465,12,0.053850767342606624,759427,9,0.06111558472242983,4309398,12,0.06308286947421007,4448115,5,0.08849015596580737,1247928,5,-0.716550069885141,-0.045707965976449834
5,circuit,0000000001010111000010000,2,6,2,3,False,-0.02136625641235809,7,0.017201496252136864,242583,5,0.03531384471296197,2490059,7,0.021139447700781747,1490590,3,0.012486270116185486,176087,2,0.4621914803872411,0.7402962150465477
5,circuit,0000000001010111000010010,1,7,2,3,False,-0.045914124831146805,1,0.0,0,0,4.160978530542065e-05,2934,1,0.021307063968417743,1502409,1,0.015097660335615442,212914,1,,-9.000193249133954
5,circuit,0000000001100001000000110,1,5,2,2,False,0.06264028809959445,36,0.18430142139982056,2599099,28,0.14417441732827738,10166064,36,0.18481737832528927,13031889,17,0.1685485146198001,2376947,16,0.12890328437137313,-0.35828522748808617
5,circuit,0000000001100001010000110,1,6,2,2,False,-0.025830315691534843,9,0.0011688760721906485,16484,6,0.012049096142996976,849609,9,0.07304425930308932,5150515,6,0.079245450258643,1117555,5,-6.083134223615038,-2.5998459656889756
5,circuit,0000000011000111000010000,1,6,2,2,False,0.1483021921662651,5,0.11511188563451023,1623358,5,0.06571736602968051,4633880,5,0.0254231431477955,1792643,2,0.022574162645497768,318351,1,2.3502924243734444,1.3701322512691003
5,circuit,0000000011010011000010000,1,6,2,2,False,-0.1815183329954084,26,0.0020676569636621646,29159,15,0.009516401828561444,671023,26,0.27361256056376815,19293037,20,0.2426264230683321,3421627,19,-6.874596010535434,-4.845574459814876
5,circuit,0000000011010011000010010,1,7,2,2,False,-0.045914124831146805,1,0.0,0,0,4.160978530542065e-05,2934,1,0.021307063968417743,1502409,1,0.015097660335615442,212914,1,,-9.000193249133954
5,circuit,0000000001000100100010000,6,4,1,1,True,0.25951254686566055,207,0.9987789343628293,14085216,165,0.9980500979545969,70374768,207,0.9902348881256078,69823689,108,0.9922183024935384,13992709,94,0.00950782366234144,0.011341455182464396
