k,task,size_class,iso_key,n_topo_in_size,n_topo_with_motif_in_size,num_edges,max_in_deg,max_out_deg,is_linear,partial_r,presence_rate_top_01,presence_designs_top_01,n_topo_top_01,presence_rate_top_05,presence_designs_top_05,n_topo_top_05,presence_rate_top_10,presence_designs_top_10,n_topo_top_10,presence_rate_top_25,presence_designs_top_25,n_topo_top_25,presence_rate_bot_25,presence_designs_bot_25,n_topo_bot_25,presence_rate_bot_10,presence_designs_bot_10,n_topo_bot_10,presence_rate_bot_05,presence_designs_bot_05,n_topo_bot_05,presence_rate_bot_01,presence_designs_bot_01,n_topo_bot_01,log_odds_top01_vs_bot01,log_odds_top05_vs_bot05,log_odds_top10_vs_bot10,log_odds_top25_vs_bot25
4,circuit,4,0000000000001110,27,0,3,1,3,False,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,,,,
4,circuit,4,0000000000011100,27,3,3,1,2,False,-0.3347334214380507,0.0,0,0,0.00026761289299448914,27,3,0.0076318854226032655,1540,3,0.03492569444031471,17619,3,0.28433914539673477,143440,3,0.4557951909925268,91974,3,0.5361521612004797,54094,3,0.06204469993557659,1252,1,,-10.96827916008902,-5.900202380515997,-3.0252520240154426
4,circuit,4,0000000001001010,27,1,3,1,2,False,-0.23086287977046988,0.0,0,0,0.0,0,0,0.001357880912852789,274,1,0.008678397767166002,4378,1,0.10007572333626712,50485,1,0.14783832537118163,29832,1,0.20986589753501234,21174,1,0.6308538579711581,12730,1,,,-6.7665195499792095,-3.5275195207770764
4,circuit,4,0000000001001100,27,1,3,2,2,False,0.23188664709440227,0.04316368501907924,871,1,0.05871625104071681,5924,1,0.061248358401268674,12359,1,0.055537384705959314,28017,1,0.024267148758692327,12242,1,0.012518088290681309,2526,1,0.0,0,0,0.0,0,0,,,2.290656920216286,1.194454630626639
4,circuit,4,0000000001001110,27,0,4,2,3,False,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,,,,
4,circuit,4,0000000001011100,27,0,4,2,2,False,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,,,,
4,circuit,4,0000000011001100,27,0,4,2,2,False,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,,,,
4,circuit,4,0000000100011000,27,1,3,2,1,False,0.19232440219375505,0.03394618167401754,685,1,0.05022201958529913,5067,1,0.04668335109150829,9420,1,0.03768105599727239,19009,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,,,,
4,circuit,4,0000000101011000,27,0,4,2,2,False,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,,,,
4,circuit,4,0000000110001000,27,2,3,2,1,False,0.16659262824073273,0.1100153625055751,2220,2,0.16150933671648893,16295,2,0.1425229823822385,28759,2,0.10139334074703997,51150,2,0.05179317617767629,26128,1,0.0,0,0,0.0,0,0,0.0,0,0,,,,0.9691289644800696
