k,task,size_class,iso_key,n_topo_in_size,n_topo_with_motif_in_size,num_edges,max_in_deg,max_out_deg,is_linear,partial_r,presence_rate_top_01,presence_designs_top_01,n_topo_top_01,presence_rate_top_05,presence_designs_top_05,n_topo_top_05,presence_rate_top_10,presence_designs_top_10,n_topo_top_10,presence_rate_top_25,presence_designs_top_25,n_topo_top_25,presence_rate_bot_25,presence_designs_bot_25,n_topo_bot_25,presence_rate_bot_10,presence_designs_bot_10,n_topo_bot_10,presence_rate_bot_05,presence_designs_bot_05,n_topo_bot_05,presence_rate_bot_01,presence_designs_bot_01,n_topo_bot_01,log_odds_top01_vs_bot01,log_odds_top05_vs_bot05,log_odds_top10_vs_bot10,log_odds_top25_vs_bot25
3,circuit,4,000000110,27,19,2,1,2,False,-0.43168793979455305,0.25070617969175873,5059,6,0.44258216706973796,44653,18,0.4803330277275318,96924,19,0.5662902327388493,285677,19,0.8138593528231721,410566,12,0.8839029080024581,178361,10,0.9941621321598129,100304,8,0.9984637494424897,20148,6,-1.9937124918509157,-1.1675358298698046,-0.8798528942182842,-0.5232378498362886
3,circuit,4,000100100,27,27,2,2,1,False,-0.2269623823208945,1.0,20179,12,1.0,100892,26,1.0,201785,27,1.0,504471,27,1.0,504468,19,1.0,201788,14,1.0,100893,11,1.0,20179,7,0.0,0.0,0.0,0.0
3,circuit,4,000100110,27,18,3,2,2,False,0.3654998428282637,0.9111948064819863,18387,9,0.8091127145858938,81633,17,0.7812424114775628,157643,18,0.7173811775106993,361898,18,0.6812562937589699,343672,14,0.6932176343489207,139883,9,0.7787061540443837,78566,8,0.8098022696863075,16341,5,0.17018983761393974,0.055261665517719584,0.17246191643027675,0.07454223955853882
3,circuit,4,000001100,27,27,2,1,1,True,0.4224633489802016,1.0,20179,12,1.0,100892,26,1.0,201785,27,1.0,504471,27,1.0,504468,19,1.0,201788,14,1.0,100893,11,1.0,20179,7,0.0,0.0,0.0,0.0
3,circuit,5,000000110,43,40,2,1,2,False,-0.09441684020438229,0.907856955021529,341780,30,0.91301772444554,1718639,40,0.9092090147115268,3422931,40,0.9219646908649762,8677386,40,0.945753120988763,8901278,27,0.9395692182481804,3537231,17,0.9297071560927512,1750051,12,0.833085418913391,313635,6,0.12400057225316555,-0.026133492752524242,-0.04738746079057949,-0.03675213238303031
3,circuit,5,000100100,43,43,2,2,1,False,0.07522581383706631,1.0,376469,32,1.0,1882372,43,1.0,3764735,43,1.0,9411842,43,1.0,9411841,28,1.0,3764737,18,1.0,1882368,13,1.0,376474,7,0.0,0.0,0.0,0.0
3,circuit,5,000100110,43,26,3,2,2,False,0.13888420579091812,0.8222855002669542,309565,19,0.7289621817579097,1372178,26,0.6907782353870857,2600597,26,0.6405798142382756,6029036,26,0.5226877504624228,4919454,17,0.4982013351795889,1875597,10,0.524796957874337,987861,7,0.8889538188560167,334668,5,-0.11246908359221491,0.47408461308682426,0.4714937400342048,0.2934289878800121
3,circuit,5,000001100,43,43,2,1,1,True,0.49226453930779024,1.0,376469,32,1.0,1882372,43,1.0,3764735,43,1.0,9411842,43,1.0,9411841,28,1.0,3764737,18,1.0,1882368,13,1.0,376474,7,0.0,0.0,0.0,0.0
3,circuit,6,000000110,63,58,2,1,2,False,-0.05424254508884764,0.8211085840780937,4520858,53,0.7211567050282885,19852715,58,0.7654790813471192,42145722,58,0.849647835174043,116949710,58,0.962352573837432,132462944,50,0.9890310515824168,54454039,46,0.9970285133329126,27447179,40,0.9998080205281815,5504740,35,-0.2840780826619873,-0.4673219773416801,-0.36965286352459475,-0.17970055395290188
3,circuit,6,000100100,63,63,2,2,1,False,0.13604670672586403,1.0,5505798,58,1.0,27528989,63,1.0,55057967,63,1.0,137644922,63,1.0,137644921,54,1.0,55057967,48,1.0,27528981,41,1.0,5505797,36,0.0,0.0,0.0,0.0
