k,task,iso_key,n_iso_members,num_edges,max_in_deg,max_out_deg,is_linear,partial_r,n_topo_total,presence_rate_top_01,presence_designs_top_01,n_topo_top_01,presence_rate_top_05,presence_designs_top_05,n_topo_top_05,presence_rate_bot_05,presence_designs_bot_05,n_topo_bot_05,presence_rate_bot_01,presence_designs_bot_01,n_topo_bot_01,log_odds_top01_vs_bot01,log_odds_top05_vs_bot05
5,circuit,0000000001010001000010000,4,4,2,1,False,-0.23258114948035846,122,0.5876515234672932,8287318,91,0.6212501627376572,43805753,122,0.7665600908574055,54051876,78,0.7607217894762967,10728041,71,-0.3724080365096744,-0.30322456498834527
5,circuit,0000000001010001000010010,2,5,2,2,False,0.01297035889906495,27,0.2945567701920434,4153968,24,0.3035016747442218,21400589,27,0.07836102348685546,5525412,9,0.053690174402320164,757163,8,2.4558157164313337,1.95349633126846
5,circuit,0000000001010001000110000,1,5,2,2,False,0.01219033812274379,8,0.020012003599945427,282218,6,0.018868959809258703,1330493,8,0.03829721840243672,2700423,6,0.03985924431570401,562113,6,-0.9940487416698783,-1.0212247167963266
5,circuit,0000000001010001010010000,4,5,2,2,False,0.031222493495196853,16,0.08028683838735379,1132240,13,0.09459735087203275,6670273,16,0.0839939171419706,5922600,7,0.08180528915188495,1153655,6,-0.027030621484154225,0.17151493115520242
5,circuit,0000000001010001010110000,1,6,2,3,False,-0.012446952913254936,1,5.055864107449238e-05,713,1,0.0003444791019320612,24290,1,0.0,0,0,0.0,0,0,,
5,circuit,0000000001010001100010000,1,5,2,2,False,0.06107790877204858,14,0.0261817178252041,369226,12,0.05064095236771591,3570808,14,0.05894147554419942,4156096,7,0.06910175182326475,974504,7,-1.4001625273929303,-0.21897864068025089
5,circuit,0000000001010001100110000,1,6,2,3,False,0.016949517167403182,1,2.481840725956849e-06,35,1,9.37425633499763e-05,6610,1,0.0032877124653902332,231824,1,0.005399841871447869,76151,1,-11.087290912414819,-5.132236074800525
5,circuit,0000000001010001110010000,1,6,2,3,False,0.08031252243857231,3,0.0005475649738811082,7722,3,0.001264191503718644,89141,3,0.0015505532946481397,109333,1,0.0001150154760343061,1622,1,2.251202166939597,-0.2945680901470952
5,circuit,0000000001010010110010000,2,6,2,2,False,-0.056288704769082175,8,0.0009825961982738302,13857,5,0.01171820333088175,826277,8,0.07304425930308932,5150515,6,0.079245450258643,1117555,5,-6.333585640325345,-2.6400195046427846
5,circuit,0000000001010011000010000,1,5,2,2,False,-0.0036782382584652574,27,0.10267070171422867,1447907,19,0.16183443843666334,11411312,27,0.1362659557206862,9608419,16,0.16534559597800383,2331778,14,-0.6874600690127759,0.24809347800861395
5,circuit,0000000001010011000010010,2,6,2,2,False,0.1796405093804215,4,0.048462478397349226,683439,4,0.08475365844180856,5976172,4,0.0,0,0,0.0,0,0,,
5,circuit,0000000001010011010010000,1,6,2,2,False,0.13861698399111747,4,0.003629443877639296,51184,4,0.006399085776005477,451214,4,0.0015505532946481397,109333,1,0.0001150154760343061,1622,1,4.979848605113413,2.045082690798783
5,circuit,0000000001010011100010000,2,6,2,2,False,0.05961256805481489,2,0.018909002671595176,266663,2,0.03346103216660479,2359413,2,0.0,0,0,0.0,0,0,,
5,circuit,0000000001010011110010000,1,7,2,3,False,0.05965528132339123,1,0.00018627987391681833,2627,1,0.00033089281211522647,23332,1,0.0,0,0,0.0,0,0,,
5,circuit,0000000001010101000010000,3,5,2,2,False,-0.1306261735378139,20,0.16862958995169344,2378088,9,0.10160772041627938,7164590,20,0.2073458329204618,14620421,16,0.22919060163304958,3232149,13,-0.44269017241978464,-1.0290290273831362
5,circuit,0000000001010101000010010,1,6,2,2,False,0.07810969368813478,2,0.017333884727432906,244450,2,0.014105064849715496,994580,2,0.0033796397559238255,238306,1,0.002001921651911547,28232,1,3.1141375972181504,2.061271919482224
5,circuit,0000000001010101000110000,1,6,2,2,False,0.029173671583225876,3,0.05835998830273011,823018,2,0.05303786887556859,3739820,3,0.019960035596084873,1407427,2,0.017257426900999472,243372,2,1.7577622207629355,1.4099085138851373
5,circuit,0000000001010111000010000,2,6,2,3,False,0.025730392916800925,2,0.0022238002001923637,31361,2,0.004141520921326305,292028,2,0.009402891120378247,663019,1,0.010391811351928211,146550,1,-2.224348067674004,-1.182943735916163
