k,task,size_class,iso_key,n_topo_in_size,n_topo_with_motif_in_size,num_edges,max_in_deg,max_out_deg,is_linear,partial_r,presence_rate_top_01,presence_designs_top_01,n_topo_top_01,presence_rate_top_05,presence_designs_top_05,n_topo_top_05,presence_rate_top_10,presence_designs_top_10,n_topo_top_10,presence_rate_top_25,presence_designs_top_25,n_topo_top_25,presence_rate_bot_25,presence_designs_bot_25,n_topo_bot_25,presence_rate_bot_10,presence_designs_bot_10,n_topo_bot_10,presence_rate_bot_05,presence_designs_bot_05,n_topo_bot_05,presence_rate_bot_01,presence_designs_bot_01,n_topo_bot_01,log_odds_top01_vs_bot01,log_odds_top05_vs_bot05,log_odds_top10_vs_bot10,log_odds_top25_vs_bot25
3,circuit,4,000000110,27,5,2,1,2,False,-0.27150369210840386,0.04316368501907924,871,1,0.05898386393371129,5951,4,0.07023812473672474,14173,5,0.09914147691344002,50014,5,0.4086820174916942,206167,5,0.6161516046543898,124332,5,0.7460180587354921,75268,4,0.6928985579067347,13982,2,-4.00475421104214,-3.6608183148495463,-3.132959138519201,-2.043418108459336
3,circuit,4,000100100,27,4,2,2,1,False,0.34888412874305413,0.1871252291986719,3776,4,0.27044760734250484,27286,4,0.2504546918750155,50538,4,0.19461178145027166,98176,4,0.0760603249363686,38370,2,0.012518088290681309,2526,1,0.0,0,0,0.0,0,0,,,4.322463476532339,1.3553830435344891
3,circuit,4,000100110,27,4,3,2,2,False,0.5158095525785444,0.2081371723078448,4200,4,0.21774769059984933,21969,4,0.25462249423891764,51379,4,0.23670141593867636,119409,4,0.11752380725833948,59287,4,0.11609709199754198,23427,4,0.005837867840187129,589,3,0.001536250557510283,31,1,7.08197730216661,5.221072056721904,1.133028041579853,1.0101152974584913
3,circuit,4,000001100,27,25,2,1,1,True,0.025023615064894773,0.884434312899549,17847,10,0.8770269198747175,88485,24,0.8636717298114329,174276,25,0.8756856191931747,441758,25,0.9604196896532585,484501,17,0.9748250639284793,196708,12,0.9999900885096092,100892,10,1.0,20179,7,-0.17717309722108596,-0.18929266945207351,-0.17466027767789846,-0.1332519613688983
3,circuit,5,000000110,43,17,2,1,2,False,0.13420592433959908,0.30600660346535835,115202,13,0.3091652447018974,581964,17,0.3012010141484062,1133942,17,0.32014944577267657,3013196,17,0.492470707909324,4635056,12,0.5336162924528327,2008925,6,0.5573352288181694,1049110,6,0.4539835420241504,170913,2,-0.5690772114889012,-0.8501672026254286,-0.825076088182542,-0.621292403375021
3,circuit,5,000100100,43,24,2,2,1,False,0.15985722171458208,0.414708780802669,156125,20,0.4112205238921956,774070,24,0.42306669659351853,1592734,24,0.459626712815621,4325934,24,0.5692929789187896,5358095,19,0.46080695676749794,1734817,11,0.3547234122127023,667720,7,0.47168994405988196,177579,3,-0.1857402500807436,0.21321771761303,-0.12327737461406373,-0.3087086594098941
3,circuit,5,000100110,43,11,3,2,2,False,0.1781162596637049,0.3198191617370886,120402,9,0.3524553063900228,663452,11,0.36430107298388864,1371497,11,0.3305739726612495,3111310,11,0.21421388227871677,2016147,7,0.18392572973889013,692432,5,0.1497406458248334,281867,2,0.3608589172160627,135854,2,-0.1741785263139256,1.2349744442029769,0.9860079289201257,0.6259211622991188
3,circuit,5,000001100,43,43,2,1,1,True,0.33532985200237075,1.0,376469,32,1.0,1882372,43,1.0,3764735,43,1.0,9411842,43,1.0,9411841,28,1.0,3764737,18,1.0,1882368,13,1.0,376474,7,0.0,0.0,0.0,0.0
3,circuit,6,000000110,63,28,2,1,2,False,0.10244041541568379,0.405596427620483,2233132,26,0.3109714635724545,8560730,28,0.29100104622460904,16021926,28,0.353939035978385,48717911,28,0.5154593245035173,70950358,24,0.5815657704905813,32019829,22,0.6284301260551562,17300041,21,0.7530644518858941,4146220,18,-0.892728399349019,-1.014970146147419,-0.9989180183201853,-0.5423577017907625
3,circuit,6,000100100,63,49,2,2,1,False,0.23980255925708177,0.9333940329812318,5139079,46,0.8388721067816911,23093301,49,0.784760777672739,43207333,49,0.7804912120187042,107430652,49,0.7032286719827461,96795855,41,0.6610807115344451,36397760,38,0.6238108123217492,17172876,31,0.5721262516580252,3150011,27,0.7061527013865252,0.42734231752760354,0.24742651595175888,0.15038849506853794
3,circuit,6,000100110,63,17,3,2,2,False,0.08459290952800214,0.13911062483585485,765915,15,0.25382519496084655,6987551,17,0.2816453429891445,15506820,17,0.2641323012264848,36356470,17,0.2599426897851175,35779791,15,0.19046451533526473,10486589,12,0.16403389576969812,4515686,10,0.15070969743345058,829777,8,-0.11553963766888395,0.6298413173012334,0.564357376644185,0.02306715840404725
3,circuit,6,000001100,63,62,2,1,1,True,0.3382131933246707,1.0,5505798,58,0.9997208760554193,27521305,62,0.9983827227038732,54968923,62,0.995102412859081,136970794,62,0.974507217741801,134135969,53,0.9699101857502294,53401283,47,0.9719434584229616,26756613,40,0.9773774804991903,5381242,35,0.03301223068176186,0.04065295862665521,0.04174180908808564,0.03017214008003089
3,circuit,7,000000110,82,50,2,1,2,False,0.0968860196692839,0.5866542894278755,4810564,35,0.5020776586379345,20585183,50,0.5154492926829268,42266842,50,0.5454149237256353,111810061,50,0.6582503902439024,134941330,44,0.6826381142106858,55976324,41,0.6828552760279201,27997067,39,0.689766379296783,5656085,36,-0.23359722508630468,-0.4436693172705403,-0.40529045821652565,-0.2712822955405325
3,circuit,7,000100100,82,74,2,2,1,False,-0.05229444789206327,0.7047545621352591,5778986,56,0.7771535501050513,31863294,74,0.8366078780487805,68601846,74,0.842697558399548,172753002,74,0.8732127707317073,179008618,62,0.8699600456087816,71336722,56,0.8689497592939083,35626941,53,0.8906507450425921,7303337,48,-0.337738900101925,-0.1610730914120643,-0.056397560856006126,-0.051318284708840166
3,circuit,7,000100110,82,33,3,2,2,False,0.03569548514288102,0.5547995255608599,4549355,24,0.5402122702542571,22148702,33,0.47904663414634147,39281824,33,0.44447309593454004,91116986,33,0.35430170243902437,72631849,26,0.3407102034319562,27938236,23,0.329018552950767,13489761,22,0.34201971438783974,2804562,22,0.6978870679181775,0.7153574712045071,0.4916209527708834,0.32711769731206713
3,circuit,7,000001100,82,82,2,1,1,True,0.3976131571021871,1.0,8199998,60,1.0,40999998,82,1.0,82000000,82,1.0,205000003,82,1.0,205000000,68,1.0,81999998,62,1.0,41000001,59,1.0,8200001,54,0.0,0.0,0.0,0.0
