k,task,size_class,iso_key,n_topo_in_size,n_topo_with_motif_in_size,num_edges,max_in_deg,max_out_deg,is_linear,partial_r,presence_rate_top_01,presence_designs_top_01,n_topo_top_01,presence_rate_top_05,presence_designs_top_05,n_topo_top_05,presence_rate_top_10,presence_designs_top_10,n_topo_top_10,presence_rate_top_25,presence_designs_top_25,n_topo_top_25,presence_rate_bot_25,presence_designs_bot_25,n_topo_bot_25,presence_rate_bot_10,presence_designs_bot_10,n_topo_bot_10,presence_rate_bot_05,presence_designs_bot_05,n_topo_bot_05,presence_rate_bot_01,presence_designs_bot_01,n_topo_bot_01,log_odds_top01_vs_bot01,log_odds_top05_vs_bot05,log_odds_top10_vs_bot10,log_odds_top25_vs_bot25
3,toxicity,4,000000110,27,19,2,1,2,False,-0.3791113958682331,0.5335745081520392,10767,19,0.5982457009762624,60360,19,0.6226999489565833,125654,19,0.6482472624626339,327020,19,0.7362400142724047,371411,19,0.7708287906119293,155544,19,0.7959127039188091,80306,19,0.8505798394290812,17163,19,-0.672756917862342,-0.4118720794508446,-0.30787329663698654,-0.18363195298424725
3,toxicity,4,000100100,27,27,2,2,1,False,-0.4391554883221143,1.0,20179,27,1.0,100895,27,1.0,201789,27,1.0,504468,27,1.0,504470,27,1.0,201788,27,1.0,100898,27,1.0,20178,27,0.0,0.0,0.0,0.0
3,toxicity,4,000100110,27,18,3,2,2,False,0.42538603306021333,0.6773873829228406,13669,18,0.6551761732494177,66104,18,0.6522258398624305,131612,18,0.65391065439235,329877,18,0.6791424663508236,342607,18,0.6867454952722659,138577,18,0.6921940970088605,69841,18,0.7092377837248488,14311,18,-0.06628828067750987,-0.07929374680279862,-0.07440394306611241,-0.05462071614995302
3,toxicity,4,000001100,27,27,2,1,1,True,0.12411351619307133,1.0,20179,27,1.0,100895,27,1.0,201789,27,1.0,504468,27,1.0,504470,27,1.0,201788,27,1.0,100898,27,1.0,20178,27,0.0,0.0,0.0,0.0
3,toxicity,5,000000110,43,40,2,1,2,False,-0.3110399025491191,0.8464623819288758,318666,40,0.8778015304160088,1652342,40,0.8882693673097136,3344097,40,0.902999605390573,8498886,40,0.9484092432075723,8926277,40,0.9597711178986664,3613282,40,0.9682528214401829,1822612,40,0.9813529968018531,369448,39,-0.21332621928466838,-0.141489014713104,-0.11169315953803347,-0.07078436616039746
3,toxicity,5,000100100,43,43,2,2,1,False,-0.5626041027413797,1.0,376468,43,1.0,1882364,43,1.0,3764733,43,1.0,9411838,43,1.0,9411841,43,1.0,3764733,43,1.0,1882372,43,1.0,376468,41,0.0,0.0,0.0,0.0
3,toxicity,5,000100110,43,26,3,2,2,False,0.2160994833664204,0.6667233337229194,251000,26,0.6368529147391259,1198789,26,0.6280761477639981,2364539,26,0.6197015928238458,5832531,26,0.5917250408288878,5569222,26,0.5732900580200508,2158284,26,0.5561488377430178,1046879,26,0.5258029898955555,197948,24,0.342565873239754,0.1954891795315156,0.13167422155852776,0.0666467276274846
3,toxicity,5,000001100,43,43,2,1,1,True,-0.025937245140877547,1.0,376468,43,1.0,1882364,43,1.0,3764733,43,1.0,9411838,43,1.0,9411841,43,1.0,3764733,43,1.0,1882372,43,1.0,376468,41,0.0,0.0,0.0,0.0
3,toxicity,6,000000110,63,58,2,1,2,False,-0.45341288925786816,0.7933981910692627,4368287,58,0.8405986635540685,23140828,58,0.8596780604093841,47332128,58,0.8848749158341622,121798537,58,0.9488829151768399,130608912,58,0.9655541435489124,53161453,58,0.9746972527539789,26832428,58,0.9874770174054728,5436848,58,-0.3157020630305288,-0.2135370152783928,-0.16756067254052814,-0.1007565477086793
3,toxicity,6,000100100,63,63,2,2,1,False,-0.3150316271115489,1.0,5505794,63,1.0,27528985,63,1.0,55057969,63,1.0,137644920,63,1.0,137644919,63,1.0,55057972,63,1.0,27528987,63,1.0,5505797,63,0.0,0.0,0.0,0.0
3,toxicity,6,000100110,63,44,3,2,2,False,0.25762224384957333,0.7042713548672543,3877573,44,0.6999035017091985,19267633,44,0.7006198140000406,38574704,44,0.701043474761001,96495073,44,0.6965315152679192,95874024,44,0.6911070389588632,38050952,44,0.6862757790542747,18892477,44,0.6764978803250465,3724660,44,0.058045990758886265,0.02836758796153792,0.01972261594943378,0.009315284327566996
3,toxicity,6,000001100,63,63,2,1,1,True,0.24758490305304784,1.0,5505794,63,1.0,27528985,63,1.0,55057969,63,1.0,137644920,63,1.0,137644919,63,1.0,55057972,63,1.0,27528987,63,1.0,5505797,63,0.0,0.0,0.0,0.0
3,toxicity,7,000000110,82,79,2,1,2,False,-0.3368129927121351,0.906494756097561,7433257,79,0.9342668472455461,38304937,79,0.9431835825943211,77341050,79,0.9534872009075668,195464880,79,0.971118814915914,199079359,79,0.9743002323341406,79892621,79,0.9761121219512195,40020597,79,0.9804436585365853,8039638,79,-0.11313605366080055,-0.06321219934220608,-0.046827803391604125,-0.026434245279905105
3,toxicity,7,000100100,82,82,2,2,1,False,-0.17924425605253802,1.0,8200000,82,1.0,40999996,82,1.0,81999996,82,1.0,205000004,82,1.0,205000002,82,1.0,82000002,82,1.0,41000000,82,1.0,8200000,82,0.0,0.0,0.0,0.0
3,toxicity,7,000100110,82,62,3,2,2,False,0.14499444542536985,0.7413440243902439,6079021,62,0.743909340869204,30500280,62,0.7465459998315122,61216769,62,0.7494517122058203,153637604,62,0.7686210364036972,157567314,62,0.7741657250203482,63481591,62,0.7768569756097561,31851136,62,0.7805571951219512,6400569,62,-0.0743611614288002,-0.06252220066304076,-0.05241127851348111,-0.036436934957071426
3,toxicity,7,000001100,82,82,2,1,1,True,0.25511490646311286,1.0,8200000,82,1.0,40999996,82,1.0,81999996,82,1.0,205000004,82,1.0,205000002,82,1.0,82000002,82,1.0,41000000,82,1.0,8200000,82,0.0,0.0,0.0,0.0
