k,task,iso_key,n_iso_members,num_edges,max_in_deg,max_out_deg,is_linear,partial_r,n_topo_total,presence_rate_top_01,presence_designs_top_01,n_topo_top_01,presence_rate_top_05,presence_designs_top_05,n_topo_top_05,presence_rate_bot_05,presence_designs_bot_05,n_topo_bot_05,presence_rate_bot_01,presence_designs_bot_01,n_topo_bot_01,log_odds_top01_vs_bot01,log_odds_top05_vs_bot05
5,circuit,0000000001010011000010000,1,5,2,2,False,0.09274007577915198,12,0.059307767821105514,836384,11,0.08036989595851841,5667063,12,0.02613231071384491,1842648,6,0.028942843264822778,408165,5,1.035014418594649,1.6208205156516056
5,circuit,0000000001010011000010010,2,6,2,2,False,0.13036515284228806,2,0.040029467249487964,564513,2,0.06965608533891837,4911608,2,0.0,0,0,0.0,0,0,,
5,circuit,0000000001010011010010000,1,6,2,2,False,0.07942045102875778,1,2.9002081626181462e-05,409,1,0.00018894586558422605,13323,1,0.0015505532946481397,109333,1,0.0001150154760343061,1622,1,-1.987599639060512,-3.036738258465783
5,circuit,0000000001010011100010000,1,6,2,2,False,-0.0006934796372904996,1,0.0021998327097531236,31023,1,0.002367829367545445,166961,1,0.0,0,0,0.0,0,0,,
5,circuit,0000000001010101000010000,3,5,2,2,False,0.022108537433366077,11,0.16638487137966804,2346432,8,0.09731717576489535,6862054,11,0.0995211200822711,7017458,8,0.10984389237331102,1549068,7,0.5990696076132188,-0.03230827015790137
5,circuit,0000000001010101000010010,1,6,2,2,False,0.07810969368813478,2,0.017333884727432906,244450,2,0.014105064849715496,994580,2,0.0033796397559238255,238306,1,0.002001921651911547,28232,1,3.1141375972181504,2.061271919482224
5,circuit,0000000001010101000110000,1,6,2,2,False,0.029173671583225876,3,0.05835998830273011,823018,2,0.05303786887556859,3739820,3,0.019960035596084873,1407427,2,0.017257426900999472,243372,2,1.7577622207629355,1.4099085138851373
5,circuit,0000000001010111000010000,1,6,2,3,False,0.07054604868532588,1,0.002218552879800341,31287,1,0.0035430292547707306,249827,1,0.0,0,0,0.0,0,0,,
5,circuit,0000000001100001000000110,1,5,2,2,False,0.09515304869684409,10,0.07496832462136328,1057236,10,0.06933799881041963,4889179,10,0.06094551033253811,4297405,6,0.055065680076866075,776561,6,0.44512772845251913,0.1861262531141481
5,circuit,0000000001100001010000110,1,6,2,2,False,-0.08490253998879933,4,1.0636460254100781e-06,15,2,0.00046855681550981345,33039,4,0.059882716263950114,4222465,4,0.06288325787363189,886808,4,-15.85137023160004,-6.997771858425809
5,circuit,0000000011000111000010000,1,6,2,2,False,-0.00658431898669477,1,7.090973502733854e-07,10,1,0.0002604795251208797,18367,1,0.022635230369690805,1596061,1,0.022574162645497768,318351,1,-14.95832924333811,-6.441256204892659
5,circuit,0000000011010011000010000,1,6,2,2,False,0.0526081278450775,1,9.721724672248114e-05,1371,1,0.0004547010690055885,32062,1,0.0,0,0,0.0,0,0,,
5,circuit,0000000001000100100010000,6,4,1,1,True,0.3369520524490868,74,0.8291422134445425,11692925,62,0.6502365546076668,45849649,74,0.3617423690456959,25507268,37,0.362924740027442,5118128,35,1.191949165713667,0.8460020794404953
