k,task,size_class,parent_iso_key,motif_position,part_idx,n_topo_in_size,n_topo_with_motif_in_size,presence_designs_top_01,presence_designs_top_05,presence_designs_top_10,presence_designs_top_25,presence_designs_bot_01,presence_designs_bot_05,presence_designs_bot_10,presence_designs_bot_25
5,toxicity,7,0000000001010101000010000,2,4,82,6,28726,147460,0,723181,11460,74262,0,528358
5,toxicity,7,0000000001010101000010000,2,5,82,6,24645,147747,0,735885,8915,68478,0,518799
5,toxicity,7,0000000001010101000010000,2,8,82,6,9340,106555,0,959975,67332,332930,0,1467715
5,toxicity,7,0000000001010101000010000,2,9,82,6,20554,160695,0,1157156,47833,250168,0,1285573
5,toxicity,7,0000000001010101000010000,2,10,82,6,40224,192365,0,803673,8000,57928,0,455296
5,toxicity,7,0000000001010101000010000,2,11,82,6,13569,96922,0,600856,18773,111246,0,634199
5,toxicity,7,0000000001010101000010000,2,12,82,6,3601,47985,0,475474,31405,162107,0,770413
5,toxicity,7,0000000001010101000010000,2,13,82,6,19581,148980,0,1085121,54592,281872,0,1352539
5,toxicity,7,0000000001010101000010000,2,15,82,6,37795,231750,0,1138118,3053,48312,0,562423
5,toxicity,7,0000000001010101000010000,2,16,82,6,549,14750,0,292956,47330,199917,0,736375
5,toxicity,7,0000000001010101000010000,2,17,82,6,14700,96707,0,539208,9404,63883,0,453514
5,toxicity,7,0000000001010101000010000,2,19,82,6,27836,147203,0,628892,5874,44893,0,374389
5,toxicity,7,0000000001010101000010000,3,0,82,6,23478,169446,0,1116221,61417,305582,0,1363389
5,toxicity,7,0000000001010101000010000,3,1,82,6,46129,259824,0,1352230,31830,194499,0,1112248
5,toxicity,7,0000000001010101000010000,3,2,82,6,44122,254736,0,1357488,24803,170348,0,1070579
5,toxicity,7,0000000001010101000010000,3,3,82,6,2140,28798,0,387797,55433,229787,0,866014
5,toxicity,7,0000000001010101000010000,3,4,82,6,23532,134346,0,683688,14337,94957,0,588789
5,toxicity,7,0000000001010101000010000,3,5,82,6,24360,141787,0,707631,12288,84795,0,555735
5,toxicity,7,0000000001010101000010000,3,8,82,6,20512,166007,0,1138878,64075,298241,0,1327573
5,toxicity,7,0000000001010101000010000,3,9,82,6,12257,130487,0,1072215,60125,309767,0,1400914
5,toxicity,7,0000000001010101000010000,3,10,82,6,36695,188100,0,805149,9335,64927,0,466777
5,toxicity,7,0000000001010101000010000,3,11,82,6,8553,73612,0,534910,26123,146087,0,722035
5,toxicity,7,0000000001010101000010000,3,12,82,6,2472,38245,0,431057,38828,191951,0,825742
5,toxicity,7,0000000001010101000010000,3,13,82,6,21123,155285,0,1077603,67190,318426,0,1395254
5,toxicity,7,0000000001010101000010000,3,15,82,6,41973,240254,0,1124920,3804,54640,0,573622
5,toxicity,7,0000000001010101000010000,3,16,82,6,795,16789,0,299873,51130,207869,0,725065
5,toxicity,7,0000000001010101000010000,3,17,82,6,14832,98836,0,532102,11978,77747,0,479687
5,toxicity,7,0000000001010101000010000,3,18,82,6,1606,22538,0,306202,48234,200048,0,724594
5,toxicity,7,0000000001010101000010000,3,19,82,6,28191,143107,0,609516,7656,55137,0,405983
5,toxicity,7,0000000001010101000010000,4,0,82,6,24695,166505,0,1065641,83647,364404,0,1460028
5,toxicity,7,0000000001010101000010000,4,1,82,6,40435,238024,0,1297539,37786,227105,0,1212002
5,toxicity,7,0000000001010101000010000,4,2,82,6,39065,230293,0,1270106,32891,211005,0,1188807
5,toxicity,7,0000000001010101000010000,4,3,82,6,5468,51213,0,468238,40092,182800,0,777450
5,toxicity,7,0000000001010101000010000,4,4,82,6,19640,122967,0,648816,22195,125125,0,650075
5,toxicity,7,0000000001010101000010000,4,5,82,6,21116,126919,0,660110,20314,118451,0,636043
5,toxicity,7,0000000001010101000010000,4,8,82,6,27846,188617,0,1207847,51916,264777,0,1272680
5,toxicity,7,0000000001010101000010000,4,9,82,6,9353,103902,0,940595,98780,414701,0,1577586
5,toxicity,7,0000000001010101000010000,4,10,82,6,34702,173907,0,766688,12026,77245,0,500802
5,toxicity,7,0000000001010101000010000,4,11,82,6,7107,61346,0,466267,53538,220837,0,833877
5,toxicity,7,0000000001010101000010000,4,12,82,6,2478,36176,0,396379,61507,248361,0,898433
5,toxicity,7,0000000001010101000010000,4,13,82,6,21805,156277,0,1042907,85302,370757,0,1482184
5,toxicity,7,0000000001010101000010000,4,15,82,6,38128,220027,0,1062135,4648,73932,0,658978
5,toxicity,7,0000000001010101000010000,4,16,82,6,1949,27698,0,356309,34389,163694,0,655868
5,toxicity,7,0000000001010101000010000,4,17,82,6,14675,97232,0,522817,14151,86260,0,501596
5,toxicity,7,0000000001010101000010000,4,18,82,6,3657,36666,0,358087,36913,169505,0,678446
5,toxicity,7,0000000001010101000010000,4,19,82,6,29923,145563,0,602363,8619,61493,0,430147
5,toxicity,7,0000000001010101000010000,0,7,82,6,1108,9777,0,91299,114215,568021,0,2582564
5,toxicity,7,0000000001010101000010000,1,16,82,6,963,18129,0,304099,51727,205992,0,728056
5,toxicity,7,0000000001010101000010000,2,6,82,6,1975,29238,0,492104,177526,679117,0,1986891
5,toxicity,7,0000000001010101000010000,2,14,82,6,473,10755,0,278180,128206,474975,0,1417628
5,toxicity,7,0000000001010101000010000,2,18,82,6,1139,17453,0,276250,45364,201587,0,745838
5,toxicity,7,0000000001010101000010000,3,6,82,6,3451,38897,0,658890,130332,520716,0,1813106
5,toxicity,7,0000000001010101000010000,3,14,82,6,536,10638,0,305476,123976,441662,0,1390294
5,toxicity,7,0000000001010101000010000,4,6,82,6,10860,89928,0,873436,98160,412206,0,1604458
5,toxicity,7,0000000001010101000010000,4,14,82,6,2033,27520,0,403396,99716,376656,0,1292948
5,toxicity,7,0000000001010101000010000,2,7,82,6,0,0,0,931,187014,824088,0,3199615
5,toxicity,7,0000000001010101000010000,3,7,82,6,59,727,0,11982,151343,690248,0,2876318
5,toxicity,7,0000000001010101000010000,4,7,82,6,1881,11679,0,104152,97647,488120,0,2371310
5,toxicity,7,0000000001010101000010000,1,7,82,6,0,0,0,1663,155732,701964,0,2944858
5,toxicity,7,0000000000000010110010000,0,0,82,25,211249,1176567,0,6313527,183774,997322,0,5319397
5,toxicity,7,0000000000000010110010000,0,1,82,25,303745,1507402,0,7073424,118228,738156,0,4620591
5,toxicity,7,0000000000000010110010000,0,2,82,25,365722,1701081,0,7451096,83495,591472,0,4213804
5,toxicity,7,0000000000000010110010000,0,3,82,25,43473,327766,0,2494526,174683,775230,0,3377732
5,toxicity,7,0000000000000010110010000,0,4,82,25,157835,765043,0,3547846,54577,369540,0,2458532
5,toxicity,7,0000000000000010110010000,0,5,82,25,185908,868771,0,3725402,46145,318729,0,2259977
5,toxicity,7,0000000000000010110010000,0,8,82,25,156543,987237,0,5977139,252386,1227048,0,5809514
5,toxicity,7,0000000000000010110010000,0,9,82,25,113222,833014,0,5608742,238546,1242413,0,5994285
5,toxicity,7,0000000000000010110010000,0,10,82,25,266467,1114583,0,4132068,35763,253304,0,1956815
5,toxicity,7,0000000000000010110010000,0,11,82,25,74668,516088,0,3060564,91194,518042,0,2879557
5,toxicity,7,0000000000000010110010000,0,12,82,25,31164,314707,0,2568102,133635,681376,0,3302235
5,toxicity,7,0000000000000010110010000,0,13,82,25,201053,1152995,0,6288537,200790,1043985,0,5415330
5,toxicity,7,0000000000000010110010000,0,15,82,25,388258,1665695,0,6088381,11697,179872,0,2140263
5,toxicity,7,0000000000000010110010000,0,16,82,25,21042,186945,0,1811795,177055,770125,0,3032499
5,toxicity,7,0000000000000010110010000,0,17,82,25,114278,609314,0,2813487,46618,298778,0,1968316
5,toxicity,7,0000000000000010110010000,0,18,82,25,36171,264721,0,1983774,138272,632301,0,2761243
5,toxicity,7,0000000000000010110010000,0,19,82,25,224896,919694,0,3283466,25256,192379,0,1584918
5,toxicity,7,0000000000000010110010000,1,0,82,25,209644,1202086,0,6458084,190654,993405,0,5286105
5,toxicity,7,0000000000000010110010000,1,1,82,25,337273,1624348,0,7362100,94744,636081,0,4359679
5,toxicity,7,0000000000000010110010000,1,2,82,25,371193,1742401,0,7594344,73213,540491,0,4073803
5,toxicity,7,0000000000000010110010000,1,3,82,25,33176,270022,0,2364754,177311,803803,0,3472236
5,toxicity,7,0000000000000010110010000,1,4,82,25,161403,804111,0,3665705,53131,340358,0,2334766
5,toxicity,7,0000000000000010110010000,1,5,82,25,191509,909126,0,3829699,39197,285360,0,2185403
5,toxicity,7,0000000000000010110010000,1,6,82,25,64354,403721,0,4058575,439596,1969200,0,7516141
5,toxicity,7,0000000000000010110010000,1,8,82,25,169280,1066096,0,6275436,203427,1056144,0,5439225
5,toxicity,7,0000000000000010110010000,1,9,82,25,103151,828190,0,5746217,256372,1251575,0,5955896
5,toxicity,7,0000000000000010110010000,1,10,82,25,276067,1152438,0,4238870,32043,231323,0,1867148
5,toxicity,7,0000000000000010110010000,1,11,82,25,73800,518524,0,3097709,91850,504420,0,2848549
5,toxicity,7,0000000000000010110010000,1,12,82,25,28059,299952,0,2539270,125998,676556,0,3334073
5,toxicity,7,0000000000000010110010000,1,13,82,25,209291,1175939,0,6376438,185289,1000744,0,5350398
5,toxicity,7,0000000000000010110010000,1,14,82,25,21742,166077,0,2060117,420496,1682186,0,5740652
5,toxicity,7,0000000000000010110010000,1,15,82,25,355953,1600921,0,6046283,9493,171748,0,2163118
5,toxicity,7,0000000000000010110010000,1,17,82,25,121526,640442,0,2898413,45420,278889,0,1891855
5,toxicity,7,0000000000000010110010000,1,18,82,25,30941,219722,0,1863511,155865,700859,0,2913344
5,toxicity,7,0000000000000010110010000,1,19,82,25,233255,948844,0,3336063,21839,172822,0,1515139
5,toxicity,7,0000000000000010110010000,2,0,82,25,214272,1220078,0,6531227,179261,978220,0,5232544
5,toxicity,7,0000000000000010110010000,2,1,82,25,336115,1606464,0,7306283,94005,645198,0,4406353
5,toxicity,7,0000000000000010110010000,2,2,82,25,340604,1645374,0,7429374,74806,559277,0,4163888
5,toxicity,7,0000000000000010110010000,2,3,82,25,42118,314933,0,2481405,175487,790077,0,3385760
5,toxicity,7,0000000000000010110010000,2,4,82,25,173207,864936,0,3837649,37944,288174,0,2226297
5,toxicity,7,0000000000000010110010000,2,5,82,25,198562,935020,0,3884106,35981,280219,0,2179166
5,toxicity,7,0000000000000010110010000,2,8,82,25,168590,1080790,0,6322274,202996,1044609,0,5369013
5,toxicity,7,0000000000000010110010000,2,9,82,25,118580,917002,0,6129951,173314,1025443,0,5565672
5,toxicity,7,0000000000000010110010000,2,10,82,25,353146,1321435,0,4469096,28026,211126,0,1729658
5,toxicity,7,0000000000000010110010000,2,11,82,25,74190,505995,0,3006932,98301,538660,0,2929129
5,toxicity,7,0000000000000010110010000,2,12,82,25,27271,291528,0,2476877,143233,721646,0,3396036
5,toxicity,7,0000000000000010110010000,2,13,82,25,177848,1046932,0,6041080,215111,1115091,0,5641655
5,toxicity,7,0000000000000010110010000,2,15,82,25,314037,1463099,0,5846085,12858,199709,0,2311353
5,toxicity,7,0000000000000010110010000,2,16,82,25,26594,230843,0,2045819,140269,651949,0,2750030
5,toxicity,7,0000000000000010110010000,2,17,82,25,120459,643406,0,2936740,34136,245963,0,1837983
5,toxicity,7,0000000000000010110010000,2,18,82,25,25943,196559,0,1797617,162139,723396,0,2968060
5,toxicity,7,0000000000000010110010000,2,19,82,25,217365,907262,0,3290268,22916,181775,0,1552858
5,toxicity,7,0000000000000010110010000,3,0,82,25,231541,1345976,0,6936747,140163,841592,0,4946724
5,toxicity,7,0000000000000010110010000,3,1,82,25,308226,1503567,0,7230954,86915,600670,0,4300509
5,toxicity,7,0000000000000010110010000,3,2,82,25,325981,1657635,0,7683634,60492,478973,0,3916810
5,toxicity,7,0000000000000010110010000,3,3,82,25,33778,265907,0,2314526,186320,845498,0,3582078
5,toxicity,7,0000000000000010110010000,3,4,82,25,246049,1045171,0,4090615,26878,217954,0,1943399
5,toxicity,7,0000000000000010110010000,3,5,82,25,206504,984418,0,3983575,31360,246268,0,2044105
5,toxicity,7,0000000000000010110010000,3,8,82,25,158743,993389,0,6091040,209770,1095832,0,5561175
5,toxicity,7,0000000000000010110010000,3,9,82,25,210416,1292615,0,7017870,119080,732707,0,4720441
5,toxicity,7,0000000000000010110010000,3,10,82,25,386997,1376236,0,4488068,24806,197789,0,1718324
5,toxicity,7,0000000000000010110010000,3,11,82,25,90496,583760,0,3235002,62461,411814,0,2618914
5,toxicity,7,0000000000000010110010000,3,12,82,25,26503,287648,0,2560556,111869,624745,0,3265785
5,toxicity,7,0000000000000010110010000,3,13,82,25,151573,962503,0,6085527,182382,998690,0,5447081
5,toxicity,7,0000000000000010110010000,3,15,82,25,248051,1333947,0,5903808,11120,182418,0,2283636
5,toxicity,7,0000000000000010110010000,3,16,82,25,43917,283499,0,2091131,139252,651893,0,2793030
5,toxicity,7,0000000000000010110010000,3,17,82,25,133284,687708,0,3071357,25372,201476,0,1718103
5,toxicity,7,0000000000000010110010000,3,19,82,25,196789,871545,0,3307478,20472,165874,0,1499120
5,toxicity,7,0000000000000010110010000,4,0,82,25,196916,1122004,0,6066537,245903,1183233,0,5660049
5,toxicity,7,0000000000000010110010000,4,1,82,25,312805,1511931,0,6995908,144968,833571,0,4805919
5,toxicity,7,0000000000000010110010000,4,2,82,25,349241,1643099,0,7263909,102432,683553,0,4442217
5,toxicity,7,0000000000000010110010000,4,3,82,25,53178,384026,0,2712751,128572,648152,0,3138799
5,toxicity,7,0000000000000010110010000,4,4,82,25,141617,709226,0,3401906,85145,473094,0,2667218
5,toxicity,7,0000000000000010110010000,4,5,82,25,186831,870477,0,3674625,63594,386100,0,2397954
5,toxicity,7,0000000000000010110010000,4,6,82,25,93801,653675,0,5260400,264886,1344971,0,6340802
5,toxicity,7,0000000000000010110010000,4,8,82,25,191995,1099968,0,6216126,225659,1126091,0,5541432
5,toxicity,7,0000000000000010110010000,4,9,82,25,95361,729729,0,5232002,402856,1605932,0,6539591
5,toxicity,7,0000000000000010110010000,4,10,82,25,300401,1189811,0,4209190,41519,265561,0,1911677
5,toxicity,7,0000000000000010110010000,4,11,82,25,62300,452601,0,2805007,164933,725740,0,3211483
5,toxicity,7,0000000000000010110010000,4,12,82,25,30621,309718,0,2498649,169746,775303,0,3422406
5,toxicity,7,0000000000000010110010000,4,13,82,25,201789,1139456,0,6113518,249060,1201143,0,5688562
5,toxicity,7,0000000000000010110010000,4,14,82,25,30562,263856,0,2770937,244769,1174234,0,5002274
5,toxicity,7,0000000000000010110010000,4,15,82,25,365238,1605988,0,5966088,9563,196348,0,2271750
5,toxicity,7,0000000000000010110010000,4,16,82,25,24297,222941,0,1989514,145861,667428,0,2817765
5,toxicity,7,0000000000000010110010000,4,17,82,25,106666,587282,0,2764136,52200,319439,0,2033556
5,toxicity,7,0000000000000010110010000,4,18,82,25,39106,282871,0,2056603,121859,589859,0,2704629
5,toxicity,7,0000000000000010110010000,4,19,82,25,211011,883862,0,3197160,32823,224421,0,1675022
5,toxicity,7,0000000000000010110010000,0,6,82,25,83637,559380,0,4689349,378919,1679711,0,6885001
5,toxicity,7,0000000000000010110010000,0,14,82,25,29941,237837,0,2442613,390194,1495707,0,5386036
5,toxicity,7,0000000000000010110010000,1,16,82,25,17922,173304,0,1830538,173138,748552,0,2977702
5,toxicity,7,0000000000000010110010000,2,6,82,25,68792,417866,0,3864078,538826,2192407,0,7725249
5,toxicity,7,0000000000000010110010000,2,14,82,25,17016,145057,0,1987195,467556,1744754,0,5814877
5,toxicity,7,0000000000000010110010000,3,6,82,25,18488,156076,0,2647673,658591,2691337,0,8811899
5,toxicity,7,0000000000000010110010000,3,14,82,25,3735,55414,0,1495298,512190,1956276,0,6310557
5,toxicity,7,0000000000000010110010000,3,18,82,25,12478,131413,0,1648919,163648,748820,0,3104334
5,toxicity,7,0000000000000010110010000,4,7,82,25,44517,174128,0,812746,393030,2053793,0,10614182
5,toxicity,7,0000000000000010110010000,0,7,82,25,28981,127809,0,653874,508151,2472476,0,11521242
5,toxicity,7,0000000000000010110010000,2,7,82,25,23544,82070,0,323656,452213,2340273,0,11701706
5,toxicity,7,0000000000000010110010000,3,7,82,25,4704,18222,0,123934,516237,2587340,0,12301263
5,toxicity,7,0000000000000010110010000,1,7,82,25,28714,90385,0,365586,500302,2433450,0,11662055
5,toxicity,7,0000000001000010010010000,0,0,82,40,355361,1989148,0,10531722,326004,1744729,0,9106696
5,toxicity,7,0000000001000010010010000,0,1,82,40,527770,2540518,0,11728241,233155,1369528,0,8065383
5,toxicity,7,0000000001000010010010000,0,2,82,40,650784,2923336,0,12439545,166252,1101645,0,7325924
5,toxicity,7,0000000001000010010010000,0,3,82,40,87801,563489,0,4048829,350606,1462481,0,5977836
5,toxicity,7,0000000001000010010010000,0,4,82,40,259050,1262109,0,5863921,101116,663200,0,4267174
5,toxicity,7,0000000001000010010010000,0,5,82,40,311817,1433074,0,6095548,94917,614349,0,4013482
5,toxicity,7,0000000001000010010010000,0,8,82,40,312076,1729924,0,9907599,477733,2228787,0,10087534
5,toxicity,7,0000000001000010010010000,0,9,82,40,191042,1377410,0,9225629,447585,2244402,0,10415694
5,toxicity,7,0000000001000010010010000,0,10,82,40,440668,1769772,0,6618231,77688,517470,0,3615810
5,toxicity,7,0000000001000010010010000,0,11,82,40,135336,891428,0,5099382,168081,921264,0,4952979
5,toxicity,7,0000000001000010010010000,0,12,82,40,64196,567314,0,4292058,259370,1250743,0,5710742
5,toxicity,7,0000000001000010010010000,0,13,82,40,377240,2034518,0,10554455,377243,1873978,0,9296963
5,toxicity,7,0000000001000010010010000,0,15,82,40,710885,2896409,0,10231731,23466,341103,0,3724531
5,toxicity,7,0000000001000010010010000,0,16,82,40,35776,287852,0,2877696,341011,1428531,0,5364631
5,toxicity,7,0000000001000010010010000,0,17,82,40,193315,1030419,0,4690352,86054,531184,0,3405597
5,toxicity,7,0000000001000010010010000,0,18,82,40,77298,486444,0,3324523,269810,1154739,0,4767807
5,toxicity,7,0000000001000010010010000,0,19,82,40,375888,1513968,0,5391403,53599,372183,0,2823601
5,toxicity,7,0000000001000010010010000,1,0,82,40,489703,2337686,0,11314836,367336,1806875,0,9028511
5,toxicity,7,0000000001000010010010000,1,1,82,40,580084,2731131,0,12217662,191555,1195243,0,7621399
5,toxicity,7,0000000001000010010010000,1,2,82,40,587949,2801457,0,12488928,155501,1046938,0,7216395
5,toxicity,7,0000000001000010010010000,1,3,82,40,35411,349475,0,3665808,352576,1540635,0,6260312
5,toxicity,7,0000000001000010010010000,1,4,82,40,426769,1739749,0,6659955,76646,510640,0,3652865
5,toxicity,7,0000000001000010010010000,1,5,82,40,326991,1536007,0,6384580,83618,556893,0,3855855
5,toxicity,7,0000000001000010010010000,1,8,82,40,278607,1840197,0,10648435,376522,1849554,0,9204670
5,toxicity,7,0000000001000010010010000,1,9,82,40,497018,2420397,0,11496865,314544,1641483,0,8677304
5,toxicity,7,0000000001000010010010000,1,10,82,40,495509,2005101,0,7195836,62907,427944,0,3195804
5,toxicity,7,0000000001000010010010000,1,11,82,40,178716,1017564,0,5356637,155638,838920,0,4678821
5,toxicity,7,0000000001000010010010000,1,12,82,40,52535,503634,0,4220922,261575,1255224,0,5771743
5,toxicity,7,0000000001000010010010000,1,13,82,40,291898,1762428,0,10258993,390501,1937883,0,9558820
5,toxicity,7,0000000001000010010010000,1,15,82,40,481959,2355738,0,9746283,27368,388872,0,4088538
5,toxicity,7,0000000001000010010010000,1,16,82,40,24117,265277,0,3096940,278918,1251227,0,5001432
5,toxicity,7,0000000001000010010010000,1,17,82,40,271244,1240635,0,5102941,65878,428500,0,3053528
5,toxicity,7,0000000001000010010010000,1,18,82,40,26433,256297,0,2880287,305087,1324388,0,5249394
5,toxicity,7,0000000001000010010010000,1,19,82,40,342507,1463397,0,5434161,47460,345519,0,2750612
5,toxicity,7,0000000001000010010010000,2,0,82,40,385018,2026042,0,10470454,457006,2123180,0,9709384
5,toxicity,7,0000000001000010010010000,2,1,82,40,600425,2755971,0,12064210,214857,1314231,0,7979351
5,toxicity,7,0000000001000010010010000,2,2,82,40,627113,2842934,0,12254376,173055,1149398,0,7541135
5,toxicity,7,0000000001000010010010000,2,3,82,40,72914,542342,0,4181111,308761,1347271,0,5735839
5,toxicity,7,0000000001000010010010000,2,4,82,40,303040,1406886,0,6116955,110253,687187,0,4250980
5,toxicity,7,0000000001000010010010000,2,5,82,40,311586,1491224,0,6261793,98030,627621,0,4077884
5,toxicity,7,0000000001000010010010000,2,8,82,40,374388,1999972,0,10629938,378965,1843127,0,9119014
5,toxicity,7,0000000001000010010010000,2,9,82,40,197312,1417166,0,9518310,460594,2270808,0,10402266
5,toxicity,7,0000000001000010010010000,2,10,82,40,465470,1911622,0,6996813,68240,448352,0,3230403
5,toxicity,7,0000000001000010010010000,2,11,82,40,133222,838623,0,4793276,237398,1153027,0,5364423
5,toxicity,7,0000000001000010010010000,2,12,82,40,55834,522511,0,4073887,310797,1408967,0,5998194
5,toxicity,7,0000000001000010010010000,2,13,82,40,358125,1939601,0,10164402,447065,2144256,0,9893441
5,toxicity,7,0000000001000010010010000,2,15,82,40,599576,2619500,0,9847140,25912,381520,0,4056106
5,toxicity,7,0000000001000010010010000,2,16,82,40,36947,335408,0,3210648,265808,1186720,0,4815224
5,toxicity,7,0000000001000010010010000,2,17,82,40,219384,1109612,0,4827495,85039,519671,0,3348601
5,toxicity,7,0000000001000010010010000,2,18,82,40,64749,437213,0,3272501,279574,1215452,0,4925910
5,toxicity,7,0000000001000010010010000,2,19,82,40,380939,1532514,0,5410558,52836,374949,0,2846522
5,toxicity,7,0000000001000010010010000,3,0,82,40,341542,2035420,0,10967032,305834,1633594,0,8880266
5,toxicity,7,0000000001000010010010000,3,1,82,40,606605,2733576,0,12180233,178058,1137807,0,7467751
5,toxicity,7,0000000001000010010010000,3,2,82,40,612258,2847632,0,12637537,135613,957962,0,6996889
5,toxicity,7,0000000001000010010010000,3,3,82,40,71103,469196,0,3842425,352047,1524138,0,6160155
5,toxicity,7,0000000001000010010010000,3,4,82,40,347058,1564390,0,6461689,72221,488307,0,3676296
5,toxicity,7,0000000001000010010010000,3,5,82,40,344335,1579416,0,6467859,70157,495285,0,3697951
5,toxicity,7,0000000001000010010010000,3,8,82,40,291272,1794961,0,10343964,402457,1981445,0,9498779
5,toxicity,7,0000000001000010010010000,3,9,82,40,292934,1913873,0,10906818,293222,1596292,0,8853760
5,toxicity,7,0000000001000010010010000,3,10,82,40,580116,2075230,0,7205170,62136,430585,0,3246001
5,toxicity,7,0000000001000010010010000,3,11,82,40,168494,1027050,0,5457194,120965,728300,0,4516003
5,toxicity,7,0000000001000010010010000,3,12,82,40,58773,525302,0,4281718,228750,1168680,0,5654987
5,toxicity,7,0000000001000010010010000,3,13,82,40,341382,1859814,0,10368040,352327,1812072,0,9315676
5,toxicity,7,0000000001000010010010000,3,15,82,40,505092,2411119,0,9880726,22129,347642,0,3949510
5,toxicity,7,0000000001000010010010000,3,16,82,40,36381,317336,0,3129930,303484,1305607,0,5076838
5,toxicity,7,0000000001000010010010000,3,17,82,40,218808,1129741,0,4968205,67507,435141,0,3116098
5,toxicity,7,0000000001000010010010000,3,19,82,40,362227,1505611,0,5493314,43031,320298,0,2661423
5,toxicity,7,0000000001000010010010000,4,0,82,40,351048,1927167,0,9968425,504478,2247372,0,9978320
5,toxicity,7,0000000001000010010010000,4,1,82,40,513866,2438141,0,11296774,336210,1753055,0,8900110
5,toxicity,7,0000000001000010010010000,4,2,82,40,596540,2724799,0,11808281,239336,1419924,0,8137815
5,toxicity,7,0000000001000010010010000,4,3,82,40,158428,912905,0,5108535,190430,987784,0,4948868
5,toxicity,7,0000000001000010010010000,4,4,82,40,227504,1126067,0,5380249,205607,1038056,0,5021286
5,toxicity,7,0000000001000010010010000,4,5,82,40,326776,1437290,0,5933048,149287,829529,0,4462258
5,toxicity,7,0000000001000010010010000,4,6,82,40,210932,1377884,0,10174226,285736,1716199,0,9648649
5,toxicity,7,0000000001000010010010000,4,8,82,40,345863,1885201,0,10342092,485205,2212915,0,9861040
5,toxicity,7,0000000001000010010010000,4,9,82,40,135386,1015381,0,7644853,1062730,3702956,0,12594082
5,toxicity,7,0000000001000010010010000,4,10,82,40,604267,2105017,0,7006292,96541,555177,0,3498466
5,toxicity,7,0000000001000010010010000,4,11,82,40,123298,764606,0,4453028,379530,1527057,0,5925094
5,toxicity,7,0000000001000010010010000,4,12,82,40,68433,582320,0,4173668,346945,1468212,0,5975926
5,toxicity,7,0000000001000010010010000,4,13,82,40,345794,1933643,0,10065955,507752,2293689,0,10076104
5,toxicity,7,0000000001000010010010000,4,14,82,40,55796,517924,0,5402941,272164,1562128,0,7755990
5,toxicity,7,0000000001000010010010000,4,15,82,40,665460,2788438,0,9960743,17215,372987,0,4015548
5,toxicity,7,0000000001000010010010000,4,16,82,40,75078,540698,0,3704012,238492,1079447,0,4554618
5,toxicity,7,0000000001000010010010000,4,17,82,40,201502,1053688,0,4624357,107695,603562,0,3560934
5,toxicity,7,0000000001000010010010000,4,18,82,40,80907,582529,0,3730189,180270,900139,0,4347905
5,toxicity,7,0000000001000010010010000,4,19,82,40,378299,1496996,0,5240936,76197,470592,0,3097786
5,toxicity,7,0000000001000010010010000,0,6,82,40,173436,1046925,0,7894566,750714,3064097,0,11874424
5,toxicity,7,0000000001000010010010000,0,14,82,40,81717,520028,0,4279292,765286,2718626,0,9253868
5,toxicity,7,0000000001000010010010000,1,6,82,40,59993,440814,0,5474429,1009104,4101637,0,14122590
5,toxicity,7,0000000001000010010010000,1,14,82,40,14834,156019,0,2760088,918087,3327040,0,10541484
5,toxicity,7,0000000001000010010010000,2,6,82,40,137628,876385,0,7561286,777129,3157677,0,12129224
5,toxicity,7,0000000001000010010010000,2,14,82,40,54848,381595,0,3964640,720661,2668774,0,9371911
5,toxicity,7,0000000001000010010010000,3,6,82,40,198509,857570,0,6067386,1051096,4179537,0,13851253
5,toxicity,7,0000000001000010010010000,3,14,82,40,42568,278438,0,3032998,893712,3288214,0,10317780
5,toxicity,7,0000000001000010010010000,3,18,82,40,50262,334353,0,2943156,308732,1326078,0,5185169
5,toxicity,7,0000000001000010010010000,4,7,82,40,16138,94024,0,859912,620564,3225728,0,17067959
5,toxicity,7,0000000001000010010010000,0,7,82,40,119859,440633,0,1783793,932694,4363469,0,19378082
5,toxicity,7,0000000001000010010010000,1,7,82,40,19038,81715,0,473930,861563,4191093,0,19898681
5,toxicity,7,0000000001000010010010000,2,7,82,40,102797,317597,0,1258723,830404,3944320,0,18632946
5,toxicity,7,0000000001000010010010000,3,7,82,40,11596,44690,0,243122,1038906,4809524,0,21306173
5,toxicity,7,0000000000000010010011000,0,0,82,6,50553,283419,0,1501684,85042,324971,0,1366185
5,toxicity,7,0000000000000010010011000,0,1,82,6,80804,377075,0,1719654,46322,220862,0,1149356
5,toxicity,7,0000000000000010010011000,0,2,82,6,95397,423514,0,1788743,39119,197818,0,1080741
5,toxicity,7,0000000000000010010011000,0,3,82,6,9640,65250,0,553413,67173,244850,0,890308
5,toxicity,7,0000000000000010010011000,0,4,82,6,44505,200583,0,881069,22414,110921,0,596182
5,toxicity,7,0000000000000010010011000,0,5,82,6,47606,213919,0,898402,20958,106520,0,580127
5,toxicity,7,0000000000000010010011000,0,8,82,6,33515,224587,0,1418787,78774,326178,0,1414716
5,toxicity,7,0000000000000010010011000,0,9,82,6,36373,227671,0,1402085,87434,348954,0,1447080
5,toxicity,7,0000000000000010010011000,0,10,82,6,72252,283335,0,997826,15515,82204,0,490220
5,toxicity,7,0000000000000010010011000,0,11,82,6,23661,138775,0,748191,44079,168340,0,719825
5,toxicity,7,0000000000000010010011000,0,12,82,6,10444,83484,0,616695,59362,219442,0,838647
