k,task,size_class,iso_key,n_topo_in_size,n_topo_with_motif_in_size,num_edges,max_in_deg,max_out_deg,is_linear,partial_r,presence_rate_top_01,presence_designs_top_01,n_topo_top_01,presence_rate_top_05,presence_designs_top_05,n_topo_top_05,presence_rate_top_10,presence_designs_top_10,n_topo_top_10,presence_rate_top_25,presence_designs_top_25,n_topo_top_25,presence_rate_bot_25,presence_designs_bot_25,n_topo_bot_25,presence_rate_bot_10,presence_designs_bot_10,n_topo_bot_10,presence_rate_bot_05,presence_designs_bot_05,n_topo_bot_05,presence_rate_bot_01,presence_designs_bot_01,n_topo_bot_01,log_odds_top01_vs_bot01,log_odds_top05_vs_bot05,log_odds_top10_vs_bot10,log_odds_top25_vs_bot25
4,circuit,4,0000000000001110,27,0,3,1,3,False,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,,,,
4,circuit,4,0000000000011100,27,3,3,1,2,False,-0.3347334214380507,0.0,0,0,0.00026761289299448914,27,3,0.0076318854226032655,1540,3,0.03492569444031471,17619,3,0.28433914539673477,143440,3,0.4557951909925268,91974,3,0.5361521612004797,54094,3,0.06204469993557659,1252,1,,-10.96827916008902,-5.900202380515997,-3.0252520240154426
4,circuit,4,0000000001001010,27,3,3,1,2,False,-0.1370288127637653,0.06075623172605184,1226,1,0.06516869523847282,6575,2,0.08881730554798424,17922,3,0.11174081364439185,56370,3,0.12828167495262335,64714,2,0.19278648879021548,38902,2,0.2122743896999792,21417,2,0.6308538579711581,12730,1,-3.376201535097939,-1.7036793089616664,-1.1180912355405606,-0.1991588655718427
4,circuit,4,0000000001001100,27,2,3,2,2,False,0.07533616728603082,0.04316368501907924,871,1,0.06633826269674503,6693,2,0.07784027554079838,15707,2,0.08953537467961488,45168,2,0.024267148758692327,12242,1,0.012518088290681309,2526,1,0.0,0,0,0.0,0,0,,,2.636502560185048,1.8834531811648398
4,circuit,4,0000000001001110,27,1,4,2,3,False,0.3105871316122388,0.06338272461469845,1279,1,0.07153193513856401,7217,1,0.08287038184205962,16722,1,0.0719486353031195,36296,1,0.0313240879500781,15802,1,0.03436775229448728,6935,1,0.0,0,0,0.0,0,0,,,1.2698010694479054,1.1996948188524275
4,circuit,4,0000000001011100,27,0,4,2,2,False,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,,,,
4,circuit,4,0000000011001100,27,0,4,2,2,False,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,,,,
4,circuit,4,0000000100011000,27,4,3,2,1,False,0.34888412874305413,0.1871252291986719,3776,4,0.27044760734250484,27286,4,0.2504546918750155,50538,4,0.19461178145027166,98176,4,0.0760603249363686,38370,2,0.012518088290681309,2526,1,0.0,0,0,0.0,0,0,,,4.322463476532339,1.3553830435344891
4,circuit,4,0000000101011000,27,4,4,2,2,False,0.5354960054011206,0.2081371723078448,4200,4,0.21774769059984933,21969,4,0.25462249423891764,51379,4,0.23670141593867636,119409,4,0.11752380725833948,59287,4,0.11609709199754198,23427,4,0.005837867840187129,589,3,0.001536250557510283,31,1,7.08197730216661,5.221072056721904,1.133028041579853,1.0101152974584913
4,circuit,4,0000000110001000,27,16,3,2,1,False,-0.13058416103373624,0.3744982407453293,7557,6,0.47074099036593586,47494,15,0.5319176351066729,107333,16,0.5899962535011923,297636,16,0.5602198751952552,282613,10,0.4857127282098043,98011,9,0.4604283746146908,46454,7,0.9364190495069131,18896,5,-1.32219534194176,0.03195673845315421,0.1310995756156853,0.07471262581493983
