k,task,iso_key,n_iso_members,num_edges,max_in_deg,max_out_deg,is_linear,partial_r,n_topo_total,presence_rate_top_01,presence_designs_top_01,n_topo_top_01,presence_rate_top_05,presence_designs_top_05,n_topo_top_05,presence_rate_bot_05,presence_designs_bot_05,n_topo_bot_05,presence_rate_bot_01,presence_designs_bot_01,n_topo_bot_01,log_odds_top01_vs_bot01,log_odds_top05_vs_bot05
4,circuit,0000000000001110,1,3,1,3,False,0.0625150999067379,36,0.2000396952696683,2821047,30,0.16100533439149448,11352850,36,0.26480718264992514,18672150,27,0.24929668249134015,3515694,24,-0.3175773719017717,-0.7178337662744627
4,circuit,0000000000011100,1,3,1,2,False,0.13967739513202826,79,0.5041389303238107,7109587,61,0.40755163711955905,28737387,79,0.4703506620530569,33165483,44,0.5231141397416761,7377191,40,-0.053304400889532054,-0.20675387349293092
4,circuit,0000000001001010,2,3,1,2,False,-0.08287430926668536,168,0.6972423771325749,9832816,131,0.685825216777905,48359086,168,0.934431094376241,65888838,102,0.9323889820563094,13148969,90,-0.41927169986249235,-0.4462473315088338
4,circuit,0000000001001100,1,3,2,2,False,-0.1010373732925762,176,0.8686209247820731,12249671,140,0.7815631352618679,55109783,176,0.8499267269152059,59930245,93,0.8508462004828948,11999016,83,0.02982833426588874,-0.12097605041115723
4,circuit,0000000001001110,1,4,2,3,False,0.041407616529857146,42,0.10170944934619806,1434351,36,0.15161900923328794,10690999,42,0.2217149817473557,15633622,26,0.20686192824651037,2917260,22,-1.0242144304390115,-0.5482556166959156
4,circuit,0000000001011100,1,4,2,2,False,-0.25917422977970894,57,0.08692186229386185,1225810,37,0.1018733338003916,7183319,57,0.5100709098074577,35966247,43,0.5320822977567727,7503664,37,-2.6138584166334384,-2.3239213603906665
4,circuit,0000000011001100,1,4,2,2,False,0.10940601591320172,22,0.3051216116137666,4302958,19,0.18791493848020188,13250307,22,0.08720513226007016,6149030,14,0.048198788153831426,679721,11,2.6623155900959596,1.1075948106030986
4,circuit,0000000100011000,1,3,2,1,False,0.23852397156644933,187,0.9390305334482638,13242618,155,0.9059744645824712,63882307,187,0.9154747000056686,64552180,97,0.9366629202727186,13209242,87,0.0036421149675930154,-0.015049628709754565
4,circuit,0000000101011000,1,4,2,2,False,0.06618106503635347,127,0.582217072284533,8210679,102,0.6462662095924879,45569691,127,0.6334361849669552,44665010,68,0.5912328708841371,8337832,58,-0.02216933743660414,0.02892927792881627
4,circuit,0000000110001000,2,3,2,1,False,0.12492930424487882,214,0.9998088273543663,14099740,171,0.9996932448343026,70490630,214,1.0,70512249,109,1.0,14102450,95,-0.0002758301942435393,-0.00044262204809001184
4,circuit,0000000110001010,1,4,2,2,False,0.14954787119579932,64,0.38331143640715687,5405625,51,0.4149152218351816,29256610,64,0.26524998514797055,18703373,34,0.27497881573769095,3877875,29,0.47919656450885545,0.6454639154187759
4,circuit,0000000110011000,1,4,2,2,False,-0.11038200081840102,131,0.5570364580984448,7855571,99,0.6085241772140051,42908415,131,0.7129304441842438,50270329,77,0.7037480012338282,9924571,65,-0.33728716448780593,-0.22844674585673064
4,circuit,0000000111001000,2,4,2,2,False,0.04318003629481915,75,0.46533783241420135,6562397,66,0.3927534729421522,27693935,75,0.2954717697346457,20834379,36,0.34945793106871503,4928213,30,0.41315969483013865,0.4106037351333385
4,circuit,0000000111011000,1,5,2,3,False,-0.06483534040596296,6,4.375130651186788e-05,617,3,0.0006459585893290046,45548,6,0.04344148773357094,3063157,4,0.027431687401834434,386854,3,-9.292301554202115,-6.071488020927992
4,circuit,0000001110001000,1,4,2,2,False,0.09637294000227421,56,0.30876623017470173,4354356,43,0.23105024573031696,16291875,56,0.37628011269361156,26532357,33,0.36507543015575306,5148458,30,-0.24167960422098264,-0.7036004176640231
4,circuit,0000001110001010,1,5,2,2,False,-0.03157828140598502,12,0.01790343171917249,252482,9,0.04454608319177403,3141045,12,0.08231369843273613,5804124,8,0.08002254927335321,1128514,7,-2.1601704403357473,-0.8858339548804938
4,circuit,0000000101001000,2,3,1,1,True,0.35081855610255136,211,0.9993564232448918,14093360,169,0.9989577273512436,70438767,211,0.9902348881256078,69823689,108,0.9922183024935384,13992709,94,0.010341741511145041,0.012652849662821826
