k,task,size_class,iso_key,n_topo_in_size,n_topo_with_motif_in_size,num_edges,max_in_deg,max_out_deg,is_linear,partial_r,presence_rate_top_01,presence_designs_top_01,n_topo_top_01,presence_rate_top_05,presence_designs_top_05,n_topo_top_05,presence_rate_top_10,presence_designs_top_10,n_topo_top_10,presence_rate_top_25,presence_designs_top_25,n_topo_top_25,presence_rate_bot_25,presence_designs_bot_25,n_topo_bot_25,presence_rate_bot_10,presence_designs_bot_10,n_topo_bot_10,presence_rate_bot_05,presence_designs_bot_05,n_topo_bot_05,presence_rate_bot_01,presence_designs_bot_01,n_topo_bot_01,log_odds_top01_vs_bot01,log_odds_top05_vs_bot05,log_odds_top10_vs_bot10,log_odds_top25_vs_bot25
3,circuit,4,000000110,27,8,2,1,2,False,0.07681944302461656,0.16730264135982953,3376,3,0.19568449431074814,19743,7,0.24056793121391581,48543,8,0.2741525280937854,138302,8,0.4682120570581286,236198,7,0.6954675203679109,140337,7,0.748426550900459,75511,5,0.6928985579067347,13982,2,-2.0501839309338195,-1.9353312960768263,-1.5315388021875265,-0.7721833086785161
3,circuit,4,000100100,27,21,2,2,1,False,-0.07972116310154972,0.47182714703404527,9521,8,0.5927625579827935,59805,20,0.6691032534628442,135015,21,0.7345516392418989,370560,21,0.8758831085420681,441855,14,0.9758756714968184,196920,13,0.9965805358151705,100548,10,0.9984637494424897,20148,6,-1.0814516218248136,-0.749532074787514,-0.5444684980312859,-0.2538744306972844
3,circuit,4,000100110,27,6,3,2,2,False,0.4227906914468564,0.2081371723078448,4200,4,0.23192126233992785,23399,6,0.2857992417672275,57670,6,0.3018012928394298,152250,6,0.14430647731868027,72798,6,0.11609709199754198,23427,4,0.005837867840187129,589,3,0.001536250557510283,31,1,7.08197730216661,5.312049729904919,1.2996702529319626,1.0644629281402944
3,circuit,4,000001100,27,27,2,1,1,True,0.2770494075719379,1.0,20179,12,1.0,100892,26,1.0,201785,27,1.0,504471,27,1.0,504468,19,1.0,201788,14,1.0,100893,11,1.0,20179,7,0.0,0.0,0.0,0.0
3,circuit,5,000000110,43,27,2,1,2,False,0.19481343054651648,0.5300595799388529,199551,20,0.5444099253495058,1024782,27,0.563079207434255,2119844,27,0.5668465322728538,5335070,27,0.7657943860292582,7207535,20,0.7895789267616835,2972557,13,0.8373994883040936,1576294,9,0.7175369348215281,270134,4,-0.43689856454493037,-0.621222667097415,-0.487745607775959,-0.43399889040897854
3,circuit,5,000100100,43,37,2,2,1,False,0.016550699158126556,0.6733808095752905,253507,26,0.7402537861804149,1393433,37,0.7793507378341371,2934049,37,0.7902954596985372,7438136,37,1.0,9411841,28,1.0,3764737,18,1.0,1882368,13,1.0,376474,7,-0.5705054879556357,-0.43390813050481086,-0.3596553521518975,-0.33953597507670896
3,circuit,5,000100110,43,15,3,2,2,False,0.01312043281349657,0.32029994501539305,120583,13,0.3901317061664751,734373,15,0.43158734944159416,1624812,15,0.4410893213039488,4151463,15,0.24056823739372563,2264190,8,0.18392572973889013,692432,5,0.1497406458248334,281867,2,0.3608589172160627,135854,2,-0.17201135531569717,1.381495369700263,1.2305292622351711,0.8746246596847242
3,circuit,5,000001100,43,43,2,1,1,True,0.3046553055801974,1.0,376469,32,1.0,1882372,43,1.0,3764735,43,1.0,9411842,43,1.0,9411841,28,1.0,3764737,18,1.0,1882368,13,1.0,376474,7,0.0,0.0,0.0,0.0
3,circuit,6,000000110,63,34,2,1,2,False,0.0731503138831888,0.5173133849080551,2848223,32,0.49691051131590774,13679444,34,0.4706735720917556,25914330,34,0.4817349745746523,66308373,34,0.6179059741695809,85051619,30,0.6591500554315781,36291462,27,0.692159401032679,19054443,25,0.7636578319178858,4204545,22,-0.5618878422297786,-0.47811826193558105,-0.48588008273647215,-0.35914765284798333
3,circuit,6,000100100,63,61,2,2,1,False,-0.09332367912484645,0.9981995343817553,5495885,56,0.9771038812940062,26898682,61,0.9549064897365354,52575210,61,0.9638995835966981,132675883,61,0.9993316571412032,137552927,53,1.0,55057967,48,1.0,27528981,41,1.0,5505797,36,-0.002599864004568279,-0.03341614368579937,-0.06656863231343127,-0.05208069931431276
3,circuit,6,000100110,63,19,3,2,2,False,0.13580673466023935,0.13960392299172616,768631,17,0.2771326255388456,7629181,19,0.3301716716129384,18178581,19,0.3060583520836315,42127378,19,0.2727306298501199,37539986,17,0.20297912561864118,11175618,13,0.17574133964493638,4837980,11,0.15073857608625962,829936,9,-0.11070918669557782,0.6571229661139766,0.7018849755989788,0.16633000301153641
