k,task,iso_key,n_iso_members,num_edges,max_in_deg,max_out_deg,is_linear,partial_r,n_topo_total,presence_rate_top_01,presence_designs_top_01,n_topo_top_01,presence_rate_top_05,presence_designs_top_05,n_topo_top_05,presence_rate_bot_05,presence_designs_bot_05,n_topo_bot_05,presence_rate_bot_01,presence_designs_bot_01,n_topo_bot_01,log_odds_top01_vs_bot01,log_odds_top05_vs_bot05
5,toxicity,0000000000010000100110000,1,4,2,2,False,-0.1555077201988963,133,0.5038934732390769,7106131,133,0.5949110919847285,41948525,133,0.831225023488118,58611545,123,0.8540811066909925,12044625,111,-0.7612543103017526,-0.4825650090245364
5,toxicity,0000000000010000100110100,1,5,2,2,False,0.046508512782589814,8,0.021092793328703875,297460,8,0.033725596566123346,2378068,8,0.0362321592696917,2554811,8,0.02709985515269453,382174,7,-0.3615349758928393,-0.1034268233509153
5,toxicity,0000000000010000110010010,1,5,2,2,False,0.083734870369242,27,0.11968412290434419,1687839,27,0.1395148749949991,9837509,27,0.16743484054004348,11806207,26,0.1651191209008769,2328582,24,-0.46427541548032053,-0.26318081156523615
5,toxicity,0000000000010000110010100,2,5,2,2,False,-0.17290839355189486,45,0.10237889920805943,1443793,45,0.15448750549886653,10893263,45,0.3745355416834817,26409343,45,0.4070612760049912,5740556,40,-1.9913275840489364,-1.2776124683799648
5,toxicity,0000000000010000110010110,1,6,2,3,False,0.042309261383061784,2,0.01037550433623328,146320,2,0.011553494549082593,814663,2,0.0194091244970661,1368581,2,0.023926219276852647,337418,2,-1.2054109809244455,-0.7484057576478349
5,toxicity,0000000000010000110110000,2,5,2,3,False,-0.07622278177428606,21,0.06440967301632121,908334,21,0.09640699498792119,6797875,21,0.17302099062279222,12200099,21,0.19420778125085755,2738803,21,-1.5922517328110581,-0.8437373411018295
5,toxicity,0000000000010000110110100,1,6,2,3,False,-0.04099622694019938,1,0.00021599088441885298,3046,1,0.001086747199518881,76629,1,0.014775716695346318,1041869,1,0.018074677447592922,254897,1,-6.386855664679032,-3.7651398269491545
5,toxicity,0000000000010001000011000,2,4,2,2,False,-0.11505239960838741,101,0.3581065044952837,5050178,101,0.4160033931121112,29333339,101,0.5746049111921662,40516684,89,0.586349862793218,8268962,78,-0.7113730243557572,-0.4659750280594885
5,toxicity,0000000000010001000011010,2,5,2,3,False,-0.09337790436230463,21,0.06321215034525568,891446,21,0.08876589813978304,6259084,21,0.1731277663988248,12207628,20,0.20457676924917303,2885031,19,-1.6943685306021827,-0.9637596869267134
5,toxicity,0000000000010001000011110,1,6,2,4,False,-0.04469532551901101,1,0.00043552725282357025,6142,1,0.0017473699147831868,123211,1,0.012360505085584565,871567,1,0.01404331747768134,198045,1,-5.010976978759142,-2.8224807356819035
