task,fp_key,depth_to_output,depth_from_input,in_degree,out_degree,predecessor_depth_signature,successor_depth_signature,node_type,part_idx,part_name,top_count,bot_count,log_odds,n_topologies,n_targets,total_designs
circuit_log,"d2o=4|dfi=4|in=2|out=1|pred=0,3|succ=3|type=NOR",4,4,2,1,"0,3",3,NOR,8,LitR/L1,159693,34763,2.199644113482078,3,2,194456
circuit_log,"d2o=4|dfi=4|in=2|out=1|pred=0,3|succ=3|type=NOR",4,4,2,1,"0,3",3,NOR,9,LmrA/N1,100332,13016,2.9463272961479925,3,2,113348
circuit_log,"d2o=4|dfi=4|in=2|out=1|pred=0,3|succ=3|type=NOR",4,4,2,1,"0,3",3,NOR,10,PhlF/P1,33313,8304,2.004076514987026,3,2,41617
circuit_log,"d2o=4|dfi=4|in=2|out=1|pred=0,3|succ=3|type=NOR",4,4,2,1,"0,3",3,NOR,11,PhlF/P2,30888,78547,-1.3464813759521863,3,2,109435
circuit_log,"d2o=4|dfi=4|in=2|out=1|pred=0,3|succ=3|type=NOR",4,4,2,1,"0,3",3,NOR,12,PhlF/P3,28704,92891,-1.694252299262457,3,2,121595
circuit_log,"d2o=4|dfi=4|in=2|out=1|pred=0,3|succ=3|type=NOR",4,4,2,1,"0,3",3,NOR,13,PsrA/R1,84874,236939,-1.4811101991620483,3,2,321813
circuit_log,"d2o=4|dfi=4|in=2|out=1|pred=0,3|succ=3|type=NOR",4,4,2,1,"0,3",3,NOR,14,QacR/Q1,61783,103183,-0.7399140981670694,3,2,164966
circuit_log,"d2o=4|dfi=4|in=2|out=1|pred=0,3|succ=3|type=NOR",4,4,2,1,"0,3",3,NOR,15,QacR/Q2,50839,159481,-1.6493576673675252,3,2,210320
circuit_log,"d2o=4|dfi=4|in=2|out=1|pred=0,3|succ=3|type=NOR",4,4,2,1,"0,3",3,NOR,16,SrpR/S1,72777,15250,2.254598562736686,3,2,88027
circuit_log,"d2o=4|dfi=4|in=2|out=1|pred=0,3|succ=3|type=NOR",4,4,2,1,"0,3",3,NOR,17,SrpR/S2,42287,54471,-0.365266508209992,3,2,96758
circuit_log,"d2o=4|dfi=4|in=2|out=1|pred=0,3|succ=3|type=NOR",4,4,2,1,"0,3",3,NOR,18,SrpR/S3,38354,71294,-0.894386241060687,3,2,109648
circuit_log,"d2o=4|dfi=4|in=2|out=1|pred=0,3|succ=3|type=NOR",4,4,2,1,"0,3",3,NOR,19,SrpR/S4,48074,61363,-0.35210567012697574,3,2,109437
circuit_log,d2o=5|dfi=3|in=1|out=1|pred=2|succ=4|type=NOT,5,3,1,1,2,4,NOT,0,AmeR/F1,141966,101206,0.48824653882629815,3,3,243172
circuit_log,d2o=5|dfi=3|in=1|out=1|pred=2|succ=4|type=NOT,5,3,1,1,2,4,NOT,1,AmtR/A1,121664,126608,-0.0574657621893463,3,3,248272
circuit_log,d2o=5|dfi=3|in=1|out=1|pred=2|succ=4|type=NOT,5,3,1,1,2,4,NOT,2,BetI/E1,112329,84708,0.40715611658899736,3,3,197037
circuit_log,d2o=5|dfi=3|in=1|out=1|pred=2|succ=4|type=NOT,5,3,1,1,2,4,NOT,3,BM3R1/B1,57951,77279,-0.4152366427729675,3,3,135230
circuit_log,d2o=5|dfi=3|in=1|out=1|pred=2|succ=4|type=NOT,5,3,1,1,2,4,NOT,4,BM3R1/B2,58043,70203,-0.2744062894159718,3,3,128246
circuit_log,d2o=5|dfi=3|in=1|out=1|pred=2|succ=4|type=NOT,5,3,1,1,2,4,NOT,5,BM3R1/B3,57815,57716,0.002472485679520536,3,3,115531
circuit_log,d2o=5|dfi=3|in=1|out=1|pred=2|succ=4|type=NOT,5,3,1,1,2,4,NOT,6,HlyIIR/H1,117220,111041,0.07812559204510353,3,3,228261
circuit_log,d2o=5|dfi=3|in=1|out=1|pred=2|succ=4|type=NOT,5,3,1,1,2,4,NOT,7,IcaRA/I1,128630,99246,0.37414297447891876,3,3,227876
circuit_log,d2o=5|dfi=3|in=1|out=1|pred=2|succ=4|type=NOT,5,3,1,1,2,4,NOT,8,LitR/L1,116232,117814,-0.019503506240475657,3,3,234046
circuit_log,d2o=5|dfi=3|in=1|out=1|pred=2|succ=4|type=NOT,5,3,1,1,2,4,NOT,9,LmrA/N1,127197,118365,0.10382125251528958,3,3,245562
circuit_log,d2o=5|dfi=3|in=1|out=1|pred=2|succ=4|type=NOT,5,3,1,1,2,4,NOT,10,PhlF/P1,11890,63039,-2.4063974879717906,3,3,74929
circuit_log,d2o=5|dfi=3|in=1|out=1|pred=2|succ=4|type=NOT,5,3,1,1,2,4,NOT,11,PhlF/P2,13557,42149,-1.6363882552660787,3,3,55706
circuit_log,d2o=5|dfi=3|in=1|out=1|pred=2|succ=4|type=NOT,5,3,1,1,2,4,NOT,12,PhlF/P3,13248,43735,-1.7229378077278783,3,3,56983
circuit_log,d2o=5|dfi=3|in=1|out=1|pred=2|succ=4|type=NOT,5,3,1,1,2,4,NOT,13,PsrA/R1,113455,96792,0.22915828470248872,3,3,210247
circuit_log,d2o=5|dfi=3|in=1|out=1|pred=2|succ=4|type=NOT,5,3,1,1,2,4,NOT,14,QacR/Q1,59403,65852,-0.14868908647389398,3,3,125255
circuit_log,d2o=5|dfi=3|in=1|out=1|pred=2|succ=4|type=NOT,5,3,1,1,2,4,NOT,15,QacR/Q2,59757,59070,0.01668182911742134,3,3,118827
circuit_log,d2o=5|dfi=3|in=1|out=1|pred=2|succ=4|type=NOT,5,3,1,1,2,4,NOT,16,SrpR/S1,44773,58607,-0.38843639530246044,3,3,103380
circuit_log,d2o=5|dfi=3|in=1|out=1|pred=2|succ=4|type=NOT,5,3,1,1,2,4,NOT,17,SrpR/S2,48486,36614,0.4051631978607326,3,3,85100
circuit_log,d2o=5|dfi=3|in=1|out=1|pred=2|succ=4|type=NOT,5,3,1,1,2,4,NOT,18,SrpR/S3,48075,31491,0.610331483172981,3,3,79566
circuit_log,d2o=5|dfi=3|in=1|out=1|pred=2|succ=4|type=NOT,5,3,1,1,2,4,NOT,19,SrpR/S4,48309,38467,0.32866302872652037,3,3,86776
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=2,5|type=NOR",6,2,2,2,"0,1","2,5",NOR,0,AmeR/F1,62538,175202,-1.4861994225755375,2,1,237740
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=2,5|type=NOR",6,2,2,2,"0,1","2,5",NOR,1,AmtR/A1,76195,71496,0.09183255574564927,2,1,147691
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=2,5|type=NOR",6,2,2,2,"0,1","2,5",NOR,2,BetI/E1,64112,83626,-0.3833518918226822,2,1,147738
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=2,5|type=NOR",6,2,2,2,"0,1","2,5",NOR,3,BM3R1/B1,46978,30825,0.6078683076887845,2,1,77803
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=2,5|type=NOR",6,2,2,2,"0,1","2,5",NOR,4,BM3R1/B2,41491,37111,0.16094744846255774,2,1,78602
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=2,5|type=NOR",6,2,2,2,"0,1","2,5",NOR,5,BM3R1/B3,41856,35115,0.25334039414374815,2,1,76971
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=2,5|type=NOR",6,2,2,2,"0,1","2,5",NOR,6,HlyIIR/H1,98740,29816,1.7275141460807795,2,1,128556
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=2,5|type=NOR",6,2,2,2,"0,1","2,5",NOR,7,IcaRA/I1,73451,106881,-0.5411452301200489,2,1,180332
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=2,5|type=NOR",6,2,2,2,"0,1","2,5",NOR,8,LitR/L1,97101,35130,1.4667563676949154,2,1,132231
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=2,5|type=NOR",6,2,2,2,"0,1","2,5",NOR,9,LmrA/N1,93679,55365,0.7587407798804793,2,1,149044
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=2,5|type=NOR",6,2,2,2,"0,1","2,5",NOR,10,PhlF/P1,12712,9413,0.4334247579948902,2,1,22125
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=2,5|type=NOR",6,2,2,2,"0,1","2,5",NOR,11,PhlF/P2,9748,26785,-1.4581530094392219,2,1,36533
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=2,5|type=NOR",6,2,2,2,"0,1","2,5",NOR,12,PhlF/P3,9428,27805,-1.5602195444121605,2,1,37233
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=2,5|type=NOR",6,2,2,2,"0,1","2,5",NOR,13,PsrA/R1,55553,91530,-0.7203696502369535,2,1,147083
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=2,5|type=NOR",6,2,2,2,"0,1","2,5",NOR,14,QacR/Q1,37954,42257,-0.15493453704282809,2,1,80211
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=2,5|type=NOR",6,2,2,2,"0,1","2,5",NOR,15,QacR/Q2,35160,51934,-0.5627310242269977,2,1,87094
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=2,5|type=NOR",6,2,2,2,"0,1","2,5",NOR,16,SrpR/S1,47071,1448,5.021739651697901,2,1,48519
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=2,5|type=NOR",6,2,2,2,"0,1","2,5",NOR,17,SrpR/S2,31773,32956,-0.052738202229884706,2,1,64729
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=2,5|type=NOR",6,2,2,2,"0,1","2,5",NOR,18,SrpR/S3,31253,28801,0.11787184757776381,2,1,60054
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=2,5|type=NOR",6,2,2,2,"0,1","2,5",NOR,19,SrpR/S4,33207,26505,0.32521186641796584,2,1,59712
circuit_log,"d2o=7|dfi=1|in=2|out=2|pred=0,0|succ=1,6|type=NOR",7,1,2,2,"0,0","1,6",NOR,0,AmeR/F1,168446,86789,0.9566940055402368,3,1,255235
circuit_log,"d2o=7|dfi=1|in=2|out=2|pred=0,0|succ=1,6|type=NOR",7,1,2,2,"0,0","1,6",NOR,1,AmtR/A1,108340,85643,0.3391552287950362,3,1,193983
circuit_log,"d2o=7|dfi=1|in=2|out=2|pred=0,0|succ=1,6|type=NOR",7,1,2,2,"0,0","1,6",NOR,2,BetI/E1,117676,67470,0.8024929232566163,3,1,185146
circuit_log,"d2o=7|dfi=1|in=2|out=2|pred=0,0|succ=1,6|type=NOR",7,1,2,2,"0,0","1,6",NOR,3,BM3R1/B1,49489,74656,-0.5931404946696471,3,1,124145
circuit_log,"d2o=7|dfi=1|in=2|out=2|pred=0,0|succ=1,6|type=NOR",7,1,2,2,"0,0","1,6",NOR,4,BM3R1/B2,51109,54460,-0.09161788171188606,3,1,105569
circuit_log,"d2o=7|dfi=1|in=2|out=2|pred=0,0|succ=1,6|type=NOR",7,1,2,2,"0,0","1,6",NOR,5,BM3R1/B3,49946,56703,-0.18305248194083631,3,1,106649
circuit_log,"d2o=7|dfi=1|in=2|out=2|pred=0,0|succ=1,6|type=NOR",7,1,2,2,"0,0","1,6",NOR,6,HlyIIR/H1,99300,162887,-0.7140001726269618,3,1,262187
circuit_log,"d2o=7|dfi=1|in=2|out=2|pred=0,0|succ=1,6|type=NOR",7,1,2,2,"0,0","1,6",NOR,7,IcaRA/I1,140476,89167,0.6557359767536609,3,1,229643
circuit_log,"d2o=7|dfi=1|in=2|out=2|pred=0,0|succ=1,6|type=NOR",7,1,2,2,"0,0","1,6",NOR,8,LitR/L1,101345,166841,-0.7191933630327809,3,1,268186
circuit_log,"d2o=7|dfi=1|in=2|out=2|pred=0,0|succ=1,6|type=NOR",7,1,2,2,"0,0","1,6",NOR,9,LmrA/N1,109532,125015,-0.1907471589041136,3,1,234547
circuit_log,"d2o=7|dfi=1|in=2|out=2|pred=0,0|succ=1,6|type=NOR",7,1,2,2,"0,0","1,6",NOR,10,PhlF/P1,11402,92404,-3.018557486408978,3,1,103806
circuit_log,"d2o=7|dfi=1|in=2|out=2|pred=0,0|succ=1,6|type=NOR",7,1,2,2,"0,0","1,6",NOR,11,PhlF/P2,16891,37126,-1.1361285925130962,3,1,54017
circuit_log,"d2o=7|dfi=1|in=2|out=2|pred=0,0|succ=1,6|type=NOR",7,1,2,2,"0,0","1,6",NOR,12,PhlF/P3,17670,38705,-1.1311735385244526,3,1,56375
circuit_log,"d2o=7|dfi=1|in=2|out=2|pred=0,0|succ=1,6|type=NOR",7,1,2,2,"0,0","1,6",NOR,13,PsrA/R1,122238,72527,0.7530946748370113,3,1,194765
circuit_log,"d2o=7|dfi=1|in=2|out=2|pred=0,0|succ=1,6|type=NOR",7,1,2,2,"0,0","1,6",NOR,14,QacR/Q1,61721,56368,0.13088283688915792,3,1,118089
circuit_log,"d2o=7|dfi=1|in=2|out=2|pred=0,0|succ=1,6|type=NOR",7,1,2,2,"0,0","1,6",NOR,15,QacR/Q2,68474,42793,0.6781688254500944,3,1,111267
circuit_log,"d2o=7|dfi=1|in=2|out=2|pred=0,0|succ=1,6|type=NOR",7,1,2,2,"0,0","1,6",NOR,16,SrpR/S1,43255,84323,-0.9630430428629977,3,1,127578
circuit_log,"d2o=7|dfi=1|in=2|out=2|pred=0,0|succ=1,6|type=NOR",7,1,2,2,"0,0","1,6",NOR,17,SrpR/S2,54094,36906,0.5516007796184059,3,1,91000
circuit_log,"d2o=7|dfi=1|in=2|out=2|pred=0,0|succ=1,6|type=NOR",7,1,2,2,"0,0","1,6",NOR,18,SrpR/S3,56228,32654,0.7840104813689558,3,1,88882
circuit_log,"d2o=7|dfi=1|in=2|out=2|pred=0,0|succ=1,6|type=NOR",7,1,2,2,"0,0","1,6",NOR,19,SrpR/S4,52369,36565,0.518237787672884,3,1,88934
circuit_log,"d2o=5|dfi=3|in=2|out=1|pred=0,2|succ=4|type=NOR",5,3,2,1,"0,2",4,NOR,0,AmeR/F1,193415,129768,0.5757613593548162,4,3,323183
circuit_log,"d2o=5|dfi=3|in=2|out=1|pred=0,2|succ=4|type=NOR",5,3,2,1,"0,2",4,NOR,1,AmtR/A1,145979,162890,-0.15813616864302887,4,3,308869
circuit_log,"d2o=5|dfi=3|in=2|out=1|pred=0,2|succ=4|type=NOR",5,3,2,1,"0,2",4,NOR,2,BetI/E1,144036,127582,0.17500334881701257,4,3,271618
circuit_log,"d2o=5|dfi=3|in=2|out=1|pred=0,2|succ=4|type=NOR",5,3,2,1,"0,2",4,NOR,3,BM3R1/B1,75532,110468,-0.5484625811380127,4,3,186000
circuit_log,"d2o=5|dfi=3|in=2|out=1|pred=0,2|succ=4|type=NOR",5,3,2,1,"0,2",4,NOR,4,BM3R1/B2,69408,74594,-0.10395618817180749,4,3,144002
circuit_log,"d2o=5|dfi=3|in=2|out=1|pred=0,2|succ=4|type=NOR",5,3,2,1,"0,2",4,NOR,5,BM3R1/B3,70093,73944,-0.07716164294226689,4,3,144037
circuit_log,"d2o=5|dfi=3|in=2|out=1|pred=0,2|succ=4|type=NOR",5,3,2,1,"0,2",4,NOR,6,HlyIIR/H1,170685,133556,0.35388913794489424,4,3,304241
circuit_log,"d2o=5|dfi=3|in=2|out=1|pred=0,2|succ=4|type=NOR",5,3,2,1,"0,2",4,NOR,7,IcaRA/I1,164656,155142,0.08586524155903089,4,3,319798
circuit_log,"d2o=5|dfi=3|in=2|out=1|pred=0,2|succ=4|type=NOR",5,3,2,1,"0,2",4,NOR,8,LitR/L1,170945,132002,0.3729699475186494,4,3,302947
circuit_log,"d2o=5|dfi=3|in=2|out=1|pred=0,2|succ=4|type=NOR",5,3,2,1,"0,2",4,NOR,9,LmrA/N1,166698,145167,0.19952198088654274,4,3,311865
circuit_log,"d2o=5|dfi=3|in=2|out=1|pred=0,2|succ=4|type=NOR",5,3,2,1,"0,2",4,NOR,10,PhlF/P1,20082,71421,-1.8303937383906799,4,3,91503
circuit_log,"d2o=5|dfi=3|in=2|out=1|pred=0,2|succ=4|type=NOR",5,3,2,1,"0,2",4,NOR,11,PhlF/P2,15998,57587,-1.8477864850331995,4,3,73585
circuit_log,"d2o=5|dfi=3|in=2|out=1|pred=0,2|succ=4|type=NOR",5,3,2,1,"0,2",4,NOR,12,PhlF/P3,16099,62281,-1.9517545846537026,4,3,78380
circuit_log,"d2o=5|dfi=3|in=2|out=1|pred=0,2|succ=4|type=NOR",5,3,2,1,"0,2",4,NOR,13,PsrA/R1,153203,159057,-0.05409897061391166,4,3,312260
circuit_log,"d2o=5|dfi=3|in=2|out=1|pred=0,2|succ=4|type=NOR",5,3,2,1,"0,2",4,NOR,14,QacR/Q1,79416,93482,-0.2352561692900439,4,3,172898
circuit_log,"d2o=5|dfi=3|in=2|out=1|pred=0,2|succ=4|type=NOR",5,3,2,1,"0,2",4,NOR,15,QacR/Q2,83671,96615,-0.20751720493894069,4,3,180286
circuit_log,"d2o=5|dfi=3|in=2|out=1|pred=0,2|succ=4|type=NOR",5,3,2,1,"0,2",4,NOR,16,SrpR/S1,72796,43854,0.7311376607628757,4,3,116650
circuit_log,"d2o=5|dfi=3|in=2|out=1|pred=0,2|succ=4|type=NOR",5,3,2,1,"0,2",4,NOR,17,SrpR/S2,61862,57201,0.11301120753820856,4,3,119063
circuit_log,"d2o=5|dfi=3|in=2|out=1|pred=0,2|succ=4|type=NOR",5,3,2,1,"0,2",4,NOR,18,SrpR/S3,63457,57956,0.13081913337813356,4,3,121413
circuit_log,"d2o=5|dfi=3|in=2|out=1|pred=0,2|succ=4|type=NOR",5,3,2,1,"0,2",4,NOR,19,SrpR/S4,61970,55441,0.16061394684929092,4,3,117411
circuit_log,"d2o=2|dfi=6|in=2|out=1|pred=4,5|succ=1|type=NOR",2,6,2,1,"4,5",1,NOR,0,AmeR/F1,76985,33050,1.2199021908042966,3,2,110035
circuit_log,"d2o=2|dfi=6|in=2|out=1|pred=4,5|succ=1|type=NOR",2,6,2,1,"4,5",1,NOR,1,AmtR/A1,146485,101883,0.523835283063803,3,2,248368
circuit_log,"d2o=2|dfi=6|in=2|out=1|pred=4,5|succ=1|type=NOR",2,6,2,1,"4,5",1,NOR,2,BetI/E1,114982,125292,-0.12388523747779864,3,2,240274
circuit_log,"d2o=2|dfi=6|in=2|out=1|pred=4,5|succ=1|type=NOR",2,6,2,1,"4,5",1,NOR,3,BM3R1/B1,45577,43008,0.08369903170527884,3,2,88585
circuit_log,"d2o=2|dfi=6|in=2|out=1|pred=4,5|succ=1|type=NOR",2,6,2,1,"4,5",1,NOR,4,BM3R1/B2,40793,58884,-0.5295432021012031,3,2,99677
circuit_log,"d2o=2|dfi=6|in=2|out=1|pred=4,5|succ=1|type=NOR",2,6,2,1,"4,5",1,NOR,5,BM3R1/B3,40990,43556,-0.0875974056588574,3,2,84546
circuit_log,"d2o=2|dfi=6|in=2|out=1|pred=4,5|succ=1|type=NOR",2,6,2,1,"4,5",1,NOR,6,HlyIIR/H1,91450,133237,-0.5429347525979092,3,2,224687
circuit_log,"d2o=2|dfi=6|in=2|out=1|pred=4,5|succ=1|type=NOR",2,6,2,1,"4,5",1,NOR,7,IcaRA/I1,99668,101327,-0.02381613085545031,3,2,200995
circuit_log,"d2o=2|dfi=6|in=2|out=1|pred=4,5|succ=1|type=NOR",2,6,2,1,"4,5",1,NOR,8,LitR/L1,87032,133366,-0.615767302325154,3,2,220398
circuit_log,"d2o=2|dfi=6|in=2|out=1|pred=4,5|succ=1|type=NOR",2,6,2,1,"4,5",1,NOR,9,LmrA/N1,84579,111437,-0.39785280546931084,3,2,196016
circuit_log,"d2o=2|dfi=6|in=2|out=1|pred=4,5|succ=1|type=NOR",2,6,2,1,"4,5",1,NOR,10,PhlF/P1,6627,62626,-3.2401392639932673,3,2,69253
circuit_log,"d2o=2|dfi=6|in=2|out=1|pred=4,5|succ=1|type=NOR",2,6,2,1,"4,5",1,NOR,11,PhlF/P2,89368,62566,0.5143725507832823,3,2,151934
circuit_log,"d2o=2|dfi=6|in=2|out=1|pred=4,5|succ=1|type=NOR",2,6,2,1,"4,5",1,NOR,12,PhlF/P3,90250,67779,0.41308328062995875,3,2,158029
circuit_log,"d2o=2|dfi=6|in=2|out=1|pred=4,5|succ=1|type=NOR",2,6,2,1,"4,5",1,NOR,13,PsrA/R1,157504,110866,0.5065676222027465,3,2,268370
circuit_log,"d2o=2|dfi=6|in=2|out=1|pred=4,5|succ=1|type=NOR",2,6,2,1,"4,5",1,NOR,14,QacR/Q1,83543,70271,0.24958626043964005,3,2,153814
circuit_log,"d2o=2|dfi=6|in=2|out=1|pred=4,5|succ=1|type=NOR",2,6,2,1,"4,5",1,NOR,15,QacR/Q2,69952,82453,-0.23720355318801206,3,2,152405
circuit_log,"d2o=2|dfi=6|in=2|out=1|pred=4,5|succ=1|type=NOR",2,6,2,1,"4,5",1,NOR,16,SrpR/S1,40729,53081,-0.38213091461327187,3,2,93810
circuit_log,"d2o=2|dfi=6|in=2|out=1|pred=4,5|succ=1|type=NOR",2,6,2,1,"4,5",1,NOR,17,SrpR/S2,41454,31492,0.3965149254907258,3,2,72946
circuit_log,"d2o=2|dfi=6|in=2|out=1|pred=4,5|succ=1|type=NOR",2,6,2,1,"4,5",1,NOR,18,SrpR/S3,35885,33859,0.08383915020550234,3,2,69744
circuit_log,"d2o=2|dfi=6|in=2|out=1|pred=4,5|succ=1|type=NOR",2,6,2,1,"4,5",1,NOR,19,SrpR/S4,56148,39976,0.4900901170432472,3,2,96124
circuit_log,"d2o=4|dfi=4|in=1|out=2|pred=3|succ=2,3|type=NOT",4,4,1,2,3,"2,3",NOT,0,AmeR/F1,42565,38879,0.1306733050190059,2,2,81444
circuit_log,"d2o=4|dfi=4|in=1|out=2|pred=3|succ=2,3|type=NOT",4,4,1,2,3,"2,3",NOT,1,AmtR/A1,77917,62474,0.3186776504728477,2,2,140391
circuit_log,"d2o=4|dfi=4|in=1|out=2|pred=3|succ=2,3|type=NOT",4,4,1,2,3,"2,3",NOT,2,BetI/E1,64215,108234,-0.7531623917171724,2,2,172449
circuit_log,"d2o=4|dfi=4|in=1|out=2|pred=3|succ=2,3|type=NOT",4,4,1,2,3,"2,3",NOT,3,BM3R1/B1,58222,39101,0.5743467769346186,2,2,97323
circuit_log,"d2o=4|dfi=4|in=1|out=2|pred=3|succ=2,3|type=NOT",4,4,1,2,3,"2,3",NOT,4,BM3R1/B2,48156,48010,0.004380534851445461,2,2,96166
circuit_log,"d2o=4|dfi=4|in=1|out=2|pred=3|succ=2,3|type=NOT",4,4,1,2,3,"2,3",NOT,5,BM3R1/B3,49540,42395,0.22469483504957458,2,2,91935
circuit_log,"d2o=4|dfi=4|in=1|out=2|pred=3|succ=2,3|type=NOT",4,4,1,2,3,"2,3",NOT,6,HlyIIR/H1,106566,21030,2.341171400730162,2,2,127596
circuit_log,"d2o=4|dfi=4|in=1|out=2|pred=3|succ=2,3|type=NOT",4,4,1,2,3,"2,3",NOT,7,IcaRA/I1,60655,99486,-0.713857658901005,2,2,160141
circuit_log,"d2o=4|dfi=4|in=1|out=2|pred=3|succ=2,3|type=NOT",4,4,1,2,3,"2,3",NOT,8,LitR/L1,100770,26091,1.9494010793004088,2,2,126861
circuit_log,"d2o=4|dfi=4|in=1|out=2|pred=3|succ=2,3|type=NOT",4,4,1,2,3,"2,3",NOT,9,LmrA/N1,85269,25235,1.7565550007169046,2,2,110504
circuit_log,"d2o=4|dfi=4|in=1|out=2|pred=3|succ=2,3|type=NOT",4,4,1,2,3,"2,3",NOT,10,PhlF/P1,15025,13210,0.18572133258445633,2,2,28235
circuit_log,"d2o=4|dfi=4|in=1|out=2|pred=3|succ=2,3|type=NOT",4,4,1,2,3,"2,3",NOT,11,PhlF/P2,8895,47762,-2.4246647621304196,2,2,56657
circuit_log,"d2o=4|dfi=4|in=1|out=2|pred=3|succ=2,3|type=NOT",4,4,1,2,3,"2,3",NOT,12,PhlF/P3,6726,49851,-2.8896162216264583,2,2,56577
circuit_log,"d2o=4|dfi=4|in=1|out=2|pred=3|succ=2,3|type=NOT",4,4,1,2,3,"2,3",NOT,13,PsrA/R1,50698,86576,-0.7720265188265266,2,2,137274
circuit_log,"d2o=4|dfi=4|in=1|out=2|pred=3|succ=2,3|type=NOT",4,4,1,2,3,"2,3",NOT,14,QacR/Q1,48445,63103,-0.3813539040548255,2,2,111548
circuit_log,"d2o=4|dfi=4|in=1|out=2|pred=3|succ=2,3|type=NOT",4,4,1,2,3,"2,3",NOT,15,QacR/Q2,35618,80799,-1.181708279493531,2,2,116417
circuit_log,"d2o=4|dfi=4|in=1|out=2|pred=3|succ=2,3|type=NOT",4,4,1,2,3,"2,3",NOT,16,SrpR/S1,51724,17766,1.54166164062673,2,2,69490
circuit_log,"d2o=4|dfi=4|in=1|out=2|pred=3|succ=2,3|type=NOT",4,4,1,2,3,"2,3",NOT,17,SrpR/S2,28986,47774,-0.7208498433246987,2,2,76760
circuit_log,"d2o=4|dfi=4|in=1|out=2|pred=3|succ=2,3|type=NOT",4,4,1,2,3,"2,3",NOT,18,SrpR/S3,26328,42861,-0.703046442204255,2,2,69189
circuit_log,"d2o=4|dfi=4|in=1|out=2|pred=3|succ=2,3|type=NOT",4,4,1,2,3,"2,3",NOT,19,SrpR/S4,33681,39371,-0.22519219310249086,2,2,73052
circuit_log,"d2o=6|dfi=2|in=2|out=1|pred=0,1|succ=5|type=NOR",6,2,2,1,"0,1",5,NOR,0,AmeR/F1,148168,134540,0.13919775135175042,4,4,282708
circuit_log,"d2o=6|dfi=2|in=2|out=1|pred=0,1|succ=5|type=NOR",6,2,2,1,"0,1",5,NOR,1,AmtR/A1,159259,190723,-0.2601024357286888,4,4,349982
circuit_log,"d2o=6|dfi=2|in=2|out=1|pred=0,1|succ=5|type=NOR",6,2,2,1,"0,1",5,NOR,2,BetI/E1,143212,119734,0.2583175263000821,4,4,262946
circuit_log,"d2o=6|dfi=2|in=2|out=1|pred=0,1|succ=5|type=NOR",6,2,2,1,"0,1",5,NOR,3,BM3R1/B1,82631,95184,-0.20403365348636623,4,4,177815
circuit_log,"d2o=6|dfi=2|in=2|out=1|pred=0,1|succ=5|type=NOR",6,2,2,1,"0,1",5,NOR,4,BM3R1/B2,76180,99842,-0.39023005800710436,4,4,176022
circuit_log,"d2o=6|dfi=2|in=2|out=1|pred=0,1|succ=5|type=NOR",6,2,2,1,"0,1",5,NOR,5,BM3R1/B3,77157,86088,-0.1580131613999452,4,4,163245
circuit_log,"d2o=6|dfi=2|in=2|out=1|pred=0,1|succ=5|type=NOR",6,2,2,1,"0,1",5,NOR,6,HlyIIR/H1,179680,164856,0.1242227154318752,4,4,344536
circuit_log,"d2o=6|dfi=2|in=2|out=1|pred=0,1|succ=5|type=NOR",6,2,2,1,"0,1",5,NOR,7,IcaRA/I1,158605,119803,0.40477127119578676,4,4,278408
circuit_log,"d2o=6|dfi=2|in=2|out=1|pred=0,1|succ=5|type=NOR",6,2,2,1,"0,1",5,NOR,8,LitR/L1,176298,149127,0.2414731306211719,4,4,325425
circuit_log,"d2o=6|dfi=2|in=2|out=1|pred=0,1|succ=5|type=NOR",6,2,2,1,"0,1",5,NOR,9,LmrA/N1,168809,138106,0.28961392429405536,4,4,306915
circuit_log,"d2o=6|dfi=2|in=2|out=1|pred=0,1|succ=5|type=NOR",6,2,2,1,"0,1",5,NOR,10,PhlF/P1,33320,83983,-1.333682804437092,4,4,117303
