task,source,fp_key,depth_to_output,depth_from_input,in_degree,out_degree,predecessor_depth_signature,successor_depth_signature,node_type,part_idx,part_name,top_count,bot_count,log_odds,total_designs
circuit_log,0x2B,"d2o=2|dfi=2|in=2|out=1|pred=0,1|succ=1|type=NOR",2,2,2,1,"0,1",1,NOR,13,PsrA/R1,95908,37803,1.3431273100745516,133711
circuit_log,0x2B,"d2o=2|dfi=2|in=2|out=1|pred=0,1|succ=1|type=NOR",2,2,2,1,"0,1",1,NOR,14,QacR/Q1,72108,13474,2.4198940620090523,85582
circuit_log,0x2B,"d2o=2|dfi=2|in=2|out=1|pred=0,1|succ=1|type=NOR",2,2,2,1,"0,1",1,NOR,15,QacR/Q2,66264,22625,1.550265509210184,88889
circuit_log,0x2B,"d2o=2|dfi=2|in=2|out=1|pred=0,1|succ=1|type=NOR",2,2,2,1,"0,1",1,NOR,16,SrpR/S1,0,81213,-16.30944082604351,81213
circuit_log,0x2B,"d2o=2|dfi=2|in=2|out=1|pred=0,1|succ=1|type=NOR",2,2,2,1,"0,1",1,NOR,17,SrpR/S2,46780,11047,2.0821374766487146,57827
circuit_log,0x2B,"d2o=2|dfi=2|in=2|out=1|pred=0,1|succ=1|type=NOR",2,2,2,1,"0,1",1,NOR,18,SrpR/S3,45243,13035,1.7952252257429535,58278
circuit_log,0x2B,"d2o=2|dfi=2|in=2|out=1|pred=0,1|succ=1|type=NOR",2,2,2,1,"0,1",1,NOR,19,SrpR/S4,50146,9129,2.457476630139807,59275
circuit_log,0x2B,"d2o=3|dfi=1|in=2|out=2|pred=0,0|succ=1,2|type=NOR",3,1,2,2,"0,0","1,2",NOR,0,AmeR/F1,0,0,0.0,0
circuit_log,0x2B,"d2o=3|dfi=1|in=2|out=2|pred=0,0|succ=1,2|type=NOR",3,1,2,2,"0,0","1,2",NOR,1,AmtR/A1,11,47,-2.0,58
circuit_log,0x2B,"d2o=3|dfi=1|in=2|out=2|pred=0,0|succ=1,2|type=NOR",3,1,2,2,"0,0","1,2",NOR,2,BetI/E1,495,303,0.7062687969432896,798
circuit_log,0x2B,"d2o=3|dfi=1|in=2|out=2|pred=0,0|succ=1,2|type=NOR",3,1,2,2,"0,0","1,2",NOR,3,BM3R1/B1,40,161,-1.9822979982665405,201
circuit_log,0x2B,"d2o=3|dfi=1|in=2|out=2|pred=0,0|succ=1,2|type=NOR",3,1,2,2,"0,0","1,2",NOR,4,BM3R1/B2,329,52,2.6384017596826164,381
circuit_log,0x2B,"d2o=3|dfi=1|in=2|out=2|pred=0,0|succ=1,2|type=NOR",3,1,2,2,"0,0","1,2",NOR,5,BM3R1/B3,266,40,2.7031439270694704,306
circuit_log,0x2B,"d2o=3|dfi=1|in=2|out=2|pred=0,0|succ=1,2|type=NOR",3,1,2,2,"0,0","1,2",NOR,6,HlyIIR/H1,0,331,-8.375039431346924,331
circuit_log,0x2B,"d2o=3|dfi=1|in=2|out=2|pred=0,0|succ=1,2|type=NOR",3,1,2,2,"0,0","1,2",NOR,7,IcaRA/I1,152,101,0.5849625007211562,253
circuit_log,0x2B,"d2o=3|dfi=1|in=2|out=2|pred=0,0|succ=1,2|type=NOR",3,1,2,2,"0,0","1,2",NOR,8,LitR/L1,0,290,-8.184875342908283,290
circuit_log,0x2B,"d2o=3|dfi=1|in=2|out=2|pred=0,0|succ=1,2|type=NOR",3,1,2,2,"0,0","1,2",NOR,9,LmrA/N1,0,313,-8.294620748891626,313
circuit_log,0x2B,"d2o=3|dfi=1|in=2|out=2|pred=0,0|succ=1,2|type=NOR",3,1,2,2,"0,0","1,2",NOR,10,PhlF/P1,0,366,-8.519636252843211,366
circuit_log,0x2B,"d2o=3|dfi=1|in=2|out=2|pred=0,0|succ=1,2|type=NOR",3,1,2,2,"0,0","1,2",NOR,11,PhlF/P2,479,69,2.7776075786635523,548
circuit_log,0x2B,"d2o=3|dfi=1|in=2|out=2|pred=0,0|succ=1,2|type=NOR",3,1,2,2,"0,0","1,2",NOR,12,PhlF/P3,410,161,1.3431445807970583,571
circuit_log,0x2B,"d2o=3|dfi=1|in=2|out=2|pred=0,0|succ=1,2|type=NOR",3,1,2,2,"0,0","1,2",NOR,13,PsrA/R1,251,318,-0.3401326902649528,569
circuit_log,0x2B,"d2o=3|dfi=1|in=2|out=2|pred=0,0|succ=1,2|type=NOR",3,1,2,2,"0,0","1,2",NOR,14,QacR/Q1,446,132,1.748848585682128,578
circuit_log,0x2B,"d2o=3|dfi=1|in=2|out=2|pred=0,0|succ=1,2|type=NOR",3,1,2,2,"0,0","1,2",NOR,15,QacR/Q2,242,336,-0.4717922775760775,578
circuit_log,0x2B,"d2o=3|dfi=1|in=2|out=2|pred=0,0|succ=1,2|type=NOR",3,1,2,2,"0,0","1,2",NOR,16,SrpR/S1,0,445,-8.800899899920305,445
circuit_log,0x2B,"d2o=3|dfi=1|in=2|out=2|pred=0,0|succ=1,2|type=NOR",3,1,2,2,"0,0","1,2",NOR,17,SrpR/S2,161,85,0.9135852481825267,246
circuit_log,0x2B,"d2o=3|dfi=1|in=2|out=2|pred=0,0|succ=1,2|type=NOR",3,1,2,2,"0,0","1,2",NOR,18,SrpR/S3,161,154,0.0637255976103871,315
circuit_log,0x2B,"d2o=3|dfi=1|in=2|out=2|pred=0,0|succ=1,2|type=NOR",3,1,2,2,"0,0","1,2",NOR,19,SrpR/S4,294,33,3.1171083029988638,327
circuit_log,0x2B,d2o=2|dfi=1|in=1|out=1|pred=0|succ=1|type=NOT,2,1,1,1,0,1,NOT,0,AmeR/F1,1094,4580,-2.0647316930294717,5674
circuit_log,0x2B,d2o=2|dfi=1|in=1|out=1|pred=0|succ=1|type=NOT,2,1,1,1,0,1,NOT,1,AmtR/A1,6042,1659,1.8640817004653845,7701
circuit_log,0x2B,d2o=2|dfi=1|in=1|out=1|pred=0|succ=1|type=NOT,2,1,1,1,0,1,NOT,2,BetI/E1,4346,846,2.359586220945887,5192
circuit_log,0x2B,d2o=2|dfi=1|in=1|out=1|pred=0|succ=1|type=NOT,2,1,1,1,0,1,NOT,3,BM3R1/B1,1071,2582,-1.2687427376602278,3653
